source-path,source-module,source-operation,target-path,target-module,target-operation,direction
distrib/UXsim/tests/test_verification_route_choice.py,test_verification_route_choice,link21,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,W.addLink,WRITE
distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,xmid1,distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,vy,WRITE
distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,ly1,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,buffer,WRITE
distrib/UXsim/tests/test_verification_node.py,test_verification_node,df,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,W.analyzer.link_to_pandas,WRITE
distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,y,distrib/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,link.length,WRITE
distrib/UXsim/tests/test_verification_route_choice.py,test_verification_route_choice,link12,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,W.addLink,WRITE
distrib/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,node_dict,distrib/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsimDTAsolvers.DTAsolvers,nd.nd,WRITE
distrib/UXsim/demos_and_examples/example_27jp_interactive_simulation_by_streamlit.py,example_27jp_interactive_simulation_by_streamlit.UXsim_model,self.offsets,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim.Node,offset1,WRITE
distrib/UXsim/tests/test_verification_exceptional.py,test_verification_exceptional,nodes,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,W.addNode,WRITE
distrib/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,reward,distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,torch.tensor,WRITE
distrib/UXsim/demos_and_examples/example_14en_multiple_signals_Deep_Reinforcement_Learning_pytorch.py,example_14en_multiple_signals_Deep_Reinforcement_Learning_pytorch,vehicles_per_links,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,l.num_vehicles_queue,WRITE
distrib/UXsim/demos_and_examples/example_27jp_interactive_simulation_by_streamlit.py,example_27jp_interactive_simulation_by_streamlit.UXsim_model,self.green_split,distrib/UXsim/demos_and_examples/example_27en_interactive_simulation_by_streamlit.py,example_27en_interactive_simulation_by_streamlit,green_split,WRITE
distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,ly1,distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,lypad,WRITE
distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,end_point,distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,path.pointAtPercent,WRITE
distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,ymid1,distrib/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,x1,WRITE
distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,miny,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,min,WRITE
distrib/UXsim/tests/test_verification_node.py,test_verification_node,tt2,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,df.df.df.df.values.df.df.df.df.values,WRITE
distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,ly1,distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,miny,WRITE
distrib/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsimDTAsolvers.DTAsolvers,aspirants,distrib/UXsim/demos_and_examples/example_14en_multiple_signals_Deep_Reinforcement_Learning_pytorch.py,example_14en_multiple_signals_Deep_Reinforcement_Learning_pytorch,random.sample,WRITE
distrib/UXsim/tests/test_verification_node.py,test_verification_node,tt3,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,df.df.df.df.values.df.df.df.df.values,WRITE
distrib/UXsim/tests/test_verification_node.py,test_verification_node,vol1,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,df.df.df.df.values.df.df.df.df.values,WRITE
distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,ymid1,distrib/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,x2,WRITE
distrib/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,ed,distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,G.get_edge_data.G.get_edge_data,WRITE
distrib/UXsim/tests/test_verification_route_choice.py,test_verification_route_choice,link22,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,W.addLink,WRITE
distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,d,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,W.get_node,WRITE
distrib/UXsim/tests/test_verification_node.py,test_verification_node,tt1,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,df.df.df.df.values.df.df.df.df.values,WRITE
distrib/UXsim/tests/test_verification_route_choice.py,test_verification_route_choice,link21,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,W.addLink,WRITE
distrib/UXsim/demos_and_examples/example_27en_interactive_simulation_by_streamlit.py,example_27en_interactive_simulation_by_streamlit.UXsim_model,self.offsets,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim.Node,offset3,WRITE
distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,ymid1,distrib/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,vx,WRITE
distrib/UXsim/tests/test_verification_taxi.py,test_verification_taxi,veh0,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,W.addVehicle,WRITE
distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,ly2,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,buffer,WRITE
distrib/UXsim/uxsim/scenario_reader_writer.py,uxsim.scenario_reader_writer,func_name,distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,func.__name__,WRITE
distrib/UXsim/tests/test_verification_node.py,test_verification_node,vol3,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,df.df.df.df.values.df.df.df.df.values,WRITE
distrib/UXsim/tests/test_verification_exceptional.py,test_verification_exceptional,links,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,W.addLink,WRITE
distrib/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,done,distrib/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,terminated,WRITE
distrib/UXsim/tests/test_other_functions.py,test_other_functions,W,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,World,WRITE
distrib/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,xmid1,distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,y1,WRITE
distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,segment_path,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,QPainterPath,WRITE
distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,ymid1,distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,y1,WRITE
distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,ly2,distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,lypad,WRITE
distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,s.df_od,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,pd.DataFrame,WRITE
distrib/UXsim/tests/test_verification_node.py,test_verification_node,tt2,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,df.df.df.df.values.df.df.df.df.values,WRITE
distrib/UXsim/tests/test_verification_node.py,test_verification_node,vol2,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,df.df.df.df.values.df.df.df.df.values,WRITE
distrib/UXsim/tests/test_other_functions.py,test_other_functions,spd,distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,get_shortest_path_distance_between_all_nodes,WRITE
distrib/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,self.WW,distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,TrafficSim,WRITE
distrib/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,done,distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,truncated,WRITE
distrib/UXsim/uxsim/scenario_reader_writer.py,uxsim.scenario_reader_writer,bound_args,distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,inspect.signature.bind,WRITE
distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,ymid1,distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,y2,WRITE
distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,ly2,distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,miny,WRITE
distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,coef,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,figsize,WRITE
distrib/UXsim/tests/test_verification_route_choice.py,test_verification_route_choice,W,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,World,WRITE
distrib/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,road_type,distrib/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsimDTAsolvers.DTAsolvers,ed.ed,WRITE
distrib/UXsim/tests/test_verification_node.py,test_verification_node,tt3,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,df.df.df.df.values.df.df.df.df.values,WRITE
distrib/UXsim/tests/test_verification_route_choice.py,test_verification_route_choice,link22,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,W.addLink,WRITE
distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,links,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,s.W.LINKS,WRITE
distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,ymid1,distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,vy,WRITE
distrib/UXsim/tests/test_verification_taxi.py,test_verification_taxi,veh1,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,W.addVehicle,WRITE
distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,coef,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,scale,WRITE
distrib/UXsim/uxsim/TaxiHandler/TaxiHandler.py,uxsimTaxiHandler.TaxiHandler,dist_tmp,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,dist,WRITE
distrib/UXsim/tests/test_verification_node.py,test_verification_node,link1,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,W.addLink,WRITE
distrib/UXsim/tests/test_other_functions.py,test_other_functions,spd,distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,get_shortest_path_distance_between_all_nodes,WRITE
distrib/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,self.SS,distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,TrafficSim,WRITE
distrib/UXsim/tests/test_verification_node.py,test_verification_node,vol1,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,df.df.df.df.values.df.df.df.df.values,WRITE
distrib/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,name,distrib/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsimDTAsolvers.DTAsolvers,ed.ed,WRITE
distrib/UXsim/tests/test_verification_node.py,test_verification_node,df,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,W.analyzer.link_to_pandas,WRITE
distrib/UXsim/uxsim/TaxiHandler/TaxiHandler.py,uxsimTaxiHandler.TaxiHandler,taxi_tmp,distrib/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,taxi,WRITE
distrib/UXsim/tests/test_verification_node.py,test_verification_node,vol2,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,df.df.df.df.values.df.df.df.df.values,WRITE
distrib/UXsim/demos_and_examples/example_14en_multiple_signals_Deep_Reinforcement_Learning_pytorch.py,example_14en_multiple_signals_Deep_Reinforcement_Learning_pytorch,loss,distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,criterion,WRITE
distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,W.TMAX,distrib/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,tmax,WRITE
distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,center_point,distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,path.pointAtPercent,WRITE
distrib/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsimDTAsolvers.DTAsolvers,travel_time,distrib/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsimDTAsolvers.DTAsolvers,ts.ts,WRITE
distrib/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsimOSMImporter2.OSMImporter2,length,distrib/UXsim/demos_and_examples/example_09en_congestion_pricing_highway_toll.py,example_09en_congestion_pricing_highway_toll,links.at.links.at,WRITE
distrib/UXsim/tests/test_verification_node.py,test_verification_node,link2,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,W.addLink,WRITE
distrib/UXsim/tests/test_other_functions.py,test_other_functions,spt,distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,get_shortest_path_instantaneous_travel_time_between_all_nodes,WRITE
distrib/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,self.NN,distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,TrafficSim,WRITE
distrib/UXsim/tests/test_verification_node.py,test_verification_node,vol3,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,df.df.df.df.values.df.df.df.df.values,WRITE
distrib/UXsim/tests/test_verification_straight_road.py,test_verification_straight_road,duration_t2,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,random.randint,WRITE
distrib/UXsim/tests/test_verification_node.py,test_verification_node,tt1,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,df.df.df.df.values.df.df.df.df.values,WRITE
distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,tt,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,int,WRITE
distrib/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,name,distrib/UXsim/uxsim/TaxiHandler/TaxiHandler.py,uxsimTaxiHandler.TaxiHandler,name.name,WRITE
distrib/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsimDTAsolvers.DTAsolvers,route_actual,distrib/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsimDTAsolvers.DTAsolvers,r,WRITE
distrib/UXsim/tests/test_verification_route_choice.py,test_verification_route_choice,df,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,W.analyzer.link_to_pandas,WRITE
distrib/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsimOSMImporter2.OSMImporter2,highway_type,distrib/UXsim/tests/test_notebook_demos_extra.py,test_notebook_demos_extra,str.replace,WRITE
distrib/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,osmid,distrib/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsimDTAsolvers.DTAsolvers,ed.ed,WRITE
distrib/UXsim/tests/test_verification_node.py,test_verification_node,tt2,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,df.df.df.df.values.df.df.df.df.values,WRITE
distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,font_metrics,distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,painter.fontMetrics,WRITE
distrib/UXsim/tests/test_verification_node.py,test_verification_node,link3,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,W.addLink,WRITE
distrib/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsimDTAsolvers.DTAsolvers,cost_actual,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,travel_time,WRITE
distrib/UXsim/tests/test_verification_node.py,test_verification_node,tt3,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,df.df.df.df.values.df.df.df.df.values,WRITE
distrib/UXsim/tests/test_verification_straight_road.py,test_verification_straight_road,W,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,World,WRITE
distrib/UXsim/tests/test_verification_route_choice.py,test_verification_route_choice,tt1,distrib/UXsim/tests/test_verification_route_choice.py,test_verification_route_choice,df.df.df.df.sum,WRITE
distrib/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsimDTAsolvers.DTAsolvers,points,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,sorted,WRITE
distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,dn,distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,range,WRITE
distrib/UXsim/uxsim/TaxiHandler/TaxiHandler.py,uxsimTaxiHandler.TaxiHandler.TaxiHandler_nearest_matching_radious,s.matching_radious,distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,matching_radious,WRITE
distrib/UXsim/tests/test_verification_node.py,test_verification_node,vol1,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,df.df.df.df.values.df.df.df.df.values,WRITE
distrib/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,osmid,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,osmid.osmid,WRITE
distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,text_rect,distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,font_metrics.boundingRect,WRITE
distrib/UXsim/demos_and_examples/example_20en_taxi_or_shared_mobility.py,example_20en_taxi_or_shared_mobility,node2,distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,random.choice,WRITE
distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,tt,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,int,WRITE
distrib/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsimOSMImporter2.OSMImporter2,stats_count.stats_count,distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,coef,WRITE
distrib/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,name,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,str,WRITE
distrib/UXsim/uxsim/TaxiHandler/TaxiHandler.py,uxsimTaxiHandler.TaxiHandler,vacant_taxis,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,s.W.VEHICLES.values,WRITE
distrib/UXsim/tests/test_verification_node.py,test_verification_node,vol2,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,df.df.df.df.values.df.df.df.df.values,WRITE
distrib/UXsim/tests/test_verification_route_choice.py,test_verification_route_choice,vol2,distrib/UXsim/tests/test_verification_route_choice.py,test_verification_route_choice,df.df.df.df.sum,WRITE
distrib/UXsim/demos_and_examples/example_05jp_gridlock_and_prevention.py,example_05jp_gridlock_and_prevention,W,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,World,WRITE
distrib/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsimOSMImporter2.OSMImporter2,stats_length.stats_length,distrib/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,length,WRITE
distrib/UXsim/tests/test_verification_node.py,test_verification_node,vol3,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,df.df.df.df.values.df.df.df.df.values,WRITE
distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,text_x,distrib/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,center_point.x,WRITE
distrib/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsimOSMImporter2.OSMImporter2,stats_length.stats_length,distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,coef,WRITE
distrib/UXsim/tests/test_verification_route_choice.py,test_verification_route_choice,tt2,distrib/UXsim/tests/test_verification_route_choice.py,test_verification_route_choice,df.df.df.df.sum,WRITE
distrib/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,lanes,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,int,WRITE
distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,text_x,distrib/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,text_rect.width,WRITE
distrib/UXsim/tests/test_verification_straight_road.py,test_verification_straight_road,link,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,W.addLink,WRITE
distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,tt,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,int,WRITE
distrib/UXsim/tests/test_verification_route_choice.py,test_verification_route_choice,df2,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,W.analyzer.od_to_pandas,WRITE
distrib/UXsim/demos_and_examples/example_20en_taxi_or_shared_mobility.py,example_20en_taxi_or_shared_mobility,node2,distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,random.choice,WRITE
distrib/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsimDTAsolvers.DTAsolvers,t_gap,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,r.actual_travel_time,WRITE
distrib/UXsim/uxsim/TaxiHandler/TaxiHandler.py,uxsimTaxiHandler.TaxiHandler,dist_tmp,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,float,WRITE
distrib/UXsim/tests/test_verification_route_choice.py,test_verification_route_choice,vol1,distrib/UXsim/tests/test_verification_route_choice.py,test_verification_route_choice,df.df.df.df.sum,WRITE
distrib/UXsim/tests/test_verification_node.py,test_verification_node,q1,distrib/UXsim/tests/test_verification_straight_road.py,test_verification_straight_road,link1.q_mat.link1.q_mat.mean,WRITE
distrib/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsimDTAsolvers.DTAsolvers,t_gap,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,alt_route.actual_travel_time,WRITE
distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,text_y,distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,center_point.y,WRITE
distrib/UXsim/tests/test_verification_route_choice.py,test_verification_route_choice,tta,distrib/UXsim/tests/test_verification_multilane.py,test_verification_multilane,df2.df2,WRITE
distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,l.k_mat,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,np.zeros,WRITE
distrib/UXsim/tests/test_verification_route_choice.py,test_verification_route_choice,ttave,distrib/UXsim/uxsim/Utilities/Utilities.py,uxsimUtilities.Utilities,np.average,WRITE
distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,text_y,distrib/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,text_rect.height,WRITE
distrib/UXsim/tests/test_verification_straight_road.py,test_verification_straight_road,W,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,World,WRITE
distrib/UXsim/tests/test_verification_multilane.py,test_verification_multilane,W,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,World,WRITE
distrib/UXsim/tests/test_verification_multilane.py,test_verification_multilane,W,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,World,WRITE
distrib/UXsim/tests/test_verification_node.py,test_verification_node,q2,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,link2.q_mat.link2.q_mat.mean,WRITE
distrib/UXsim/uxsim/TaxiHandler/TaxiHandler.py,uxsimTaxiHandler.TaxiHandler,x0,distrib/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,taxi.get_xy_coords,WRITE
