
[INFO] Beginning of search
[INFO] [Search] Parsing (test_verification_node, test_verification_node.py)
[INFO] [Search] Parsing (test_verification_straight_road, test_verification_straight_road.py)
[INFO] [Search] Parsing (test_notebook_demos, test_notebook_demos.py)
[INFO] [Search] Parsing (test_verification_sioux_falls, test_verification_sioux_falls.py)
[INFO] [Search] Parsing (test_optional_functions_python313, test_optional_functions_python313.py)
[INFO] [Search] Parsing (test_other_functions, test_other_functions.py)
[INFO] [Search] Parsing (test_verification_route_choice, test_verification_route_choice.py)
[INFO] [Search] Parsing (test_verification_exceptional, test_verification_exceptional.py)
[INFO] [Search] Parsing (test_examples, test_examples.py)
[INFO] [Search] Parsing (test_verification_dta_solvers, test_verification_dta_solvers.py)
[INFO] [Search] Parsing (test_result_gui_viewer, test_result_gui_viewer.py)
[INFO] [Search] Parsing (test_verification_multilane, test_verification_multilane.py)
[INFO] [Search] Parsing (test_notebook_demos_extra, test_notebook_demos_extra.py)
[INFO] [Search] Parsing (test_verification_taxi, test_verification_taxi.py)
[INFO] [Search] Parsing (example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control, example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py)
[INFO] [Search] Parsing (example_21en_modal_share_private_car_and_carsharing, example_21en_modal_share_private_car_and_carsharing.py)
[INFO] [Search] Parsing (example_10en_signal_4legged_intersection, example_10en_signal_4legged_intersection.py)
[INFO] [Search] Parsing (example_02jp_bottleneck, example_02jp_bottleneck.py)
[INFO] [Search] Parsing (example_03jp_data_loading_sioux_falls_network, example_03jp_data_loading_sioux_falls_network.py)
[INFO] [Search] Parsing (example_26en_dynamic_traffic_assignment_DUO_DUE_DSO, example_26en_dynamic_traffic_assignment_DUO_DUE_DSO.py)
[INFO] [Search] Parsing (example_11en_signal_4legged_intersection_reactive_control, example_11en_signal_4legged_intersection_reactive_control.py)
[INFO] [Search] Parsing (example_16en_import_from_OpenStreetMap, example_16en_import_from_OpenStreetMap.py)
[INFO] [Search] Parsing (example_01jp_basic, example_01jp_basic.py)
[INFO] [Search] Parsing (example_20en_taxi_or_shared_mobility, example_20en_taxi_or_shared_mobility.py)
[INFO] [Search] Parsing (example_23en_huge_scale_simlation_at_Chicago, example_23en_huge_scale_simlation_at_Chicago.py)
[INFO] [Search] Parsing (example_15jp_4phase_signal_japanese_style, example_15jp_4phase_signal_japanese_style.py)
[INFO] [Search] Parsing (example_09en_congestion_pricing_highway_toll, example_09en_congestion_pricing_highway_toll.py)
[INFO] [Search] Parsing (example_24en_user_defined_functions, example_24en_user_defined_functions.py)
[INFO] [Search] Parsing (example_06jp_dynamic_parameter_change, example_06jp_dynamic_parameter_change.py)
[INFO] [Search] Parsing (example_17en_result_GUI_viewer_sioux_falls, example_17en_result_GUI_viewer_sioux_falls.py)
[INFO] [Search] Parsing (example_27en_interactive_simulation_by_streamlit, example_27en_interactive_simulation_by_streamlit.py)
[INFO] [Search] Parsing (example_07en_signal, example_07en_signal.py)
[INFO] [Search] Parsing (example_19en_multilane_link, example_19en_multilane_link.py)
[INFO] [Search] Parsing (example_14en_multiple_signals_Deep_Reinforcement_Learning_pytorch, example_14en_multiple_signals_Deep_Reinforcement_Learning_pytorch.py)
[INFO] [Search] Parsing (example_27jp_interactive_simulation_by_streamlit, example_27jp_interactive_simulation_by_streamlit.py)
[INFO] [Search] Parsing (example_02en_bottleneck, example_02en_bottleneck.py)
[INFO] [Search] Parsing (example_18en_result_GUI_viewer_grid, example_18en_result_GUI_viewer_grid.py)
[INFO] [Search] Parsing (example_04en_automatic_network_generation, example_04en_automatic_network_generation.py)
[INFO] [Search] Parsing (example_08en_signal_reactive_control, example_08en_signal_reactive_control.py)
[INFO] [Search] Parsing (example_01en_basic, example_01en_basic.py)
[INFO] [Search] Parsing (example_08jp_signal_reactive_control, example_08jp_signal_reactive_control.py)
[INFO] [Search] Parsing (example_06en_dynamic_parameter_change, example_06en_dynamic_parameter_change.py)
[INFO] [Search] Parsing (example_07jp_signal, example_07jp_signal.py)
[INFO] [Search] Parsing (example_00en_simple, example_00en_simple.py)
[INFO] [Search] Parsing (example_13en_multiple_signals, example_13en_multiple_signals.py)
[INFO] [Search] Parsing (example_03en_data_loading_sioux_falls_network, example_03en_data_loading_sioux_falls_network.py)
[INFO] [Search] Parsing (example_04jp_automatic_network_generation, example_04jp_automatic_network_generation.py)
[INFO] [Search] Parsing (example_05en_gridlock_and_prevention, example_05en_gridlock_and_prevention.py)
[INFO] [Search] Parsing (example_05jp_gridlock_and_prevention, example_05jp_gridlock_and_prevention.py)
[INFO] [Search] Parsing (uxsim.utils, utils.py)
[INFO] [Search] Parsing (uxsim.analyzer, analyzer.py)
[INFO] [Search] Parsing (uxsim.__init__, __init__.py)
[INFO] [Search] Parsing (uxsim.scenario_reader_writer, scenario_reader_writer.py)
[INFO] [Search] Parsing (uxsim.uxsim, uxsim.py)
[INFO] [Search] Parsing (uxsim.OSMImporter.OSMImporter, OSMImporter.py)
[INFO] [Search] Parsing (uxsim.OSMImporter.__init__, __init__.py)
[INFO] [Search] Parsing (uxsim.ResultGUIViewer.__init__, __init__.py)
[INFO] [Search] Parsing (uxsim.ResultGUIViewer.ResultGUIViewer, ResultGUIViewer.py)
[INFO] [Search] Parsing (uxsim.OSMImporter2.__init__, __init__.py)
[INFO] [Search] Parsing (uxsim.OSMImporter2.OSMImporter2, OSMImporter2.py)
[INFO] [Search] Parsing (uxsim.DTAsolvers.__init__, __init__.py)
[INFO] [Search] Parsing (uxsim.DTAsolvers.DTAsolvers, DTAsolvers.py)
[INFO] [Search] Parsing (uxsim.Utilities.Utilities, Utilities.py)
[INFO] [Search] Parsing (uxsim.Utilities.__init__, __init__.py)
[INFO] [Search] Parsing (uxsim.TaxiHandler.TaxiHandler, TaxiHandler.py)
[INFO] [Search] Parsing (uxsim.TaxiHandler.__init__, __init__.py)
[INFO] [Search] Parsing (uxsim.files.__init__, __init__.py)
[INFO] End of search
[INFO] External activated

[INFO] Beginning of Call resolution
[INFO] [Call] Resolving 1/8348: (STATE: ++known++, uxsim.Utilities.Utilities, generate_grid_network) --> (STATE: ++unknown-component++, ++unknown-component++, W.addLink)
[INFO] [Call] Resolving 1788/8348: (STATE: ++known++, test_verification_straight_road, test_2link_bottleneck_due_to_free_flow_speed_deltan1) --> (STATE: ++unknown-component++, ++unknown-component++, W.addNode)
[INFO] [Call] Resolving 1789/8348: (STATE: ++known++, example_27jp_interactive_simulation_by_streamlit, show_time_space_diagram) --> (STATE: ++unknown-component++, ++unknown-component++, sim.run_simulation)
[INFO] [Call] Resolving 1790/8348: (STATE: ++known++, test_verification_straight_road, test_2link_deltan1) --> (STATE: ++unknown-component++, ++unknown-component++, W.adddemand)
[INFO] [Call] Resolving 1791/8348: (STATE: ++known++, test_verification_multilane, test_route_choice_4route_congestion_avoidance) --> (STATE: ++unknown-component++, ++unknown-component++, vol4s.append)
[INFO] [Call] Resolving 1792/8348: (STATE: ++known++, uxsim.ResultGUIViewer.ResultGUIViewer, launch_World_viewer) --> (STATE: ++unknown-component++, ++unknown-component++, max)
[INFO] [Call] Resolving 1793/8348: (STATE: ++known++, test_verification_node, test_4phase_signal_jpstyle) --> (STATE: ++unknown-component++, ++unknown-component++, W.addNode)
[INFO] [Call] Resolving 1794/8348: (STATE: ++known++, test_verification_straight_road, test_2link_bottleneck_due_to_free_flow_speed_deltan1) --> (STATE: ++unknown-component++, ++unknown-component++, W.addNode)
[INFO] [Call] Resolving 1795/8348: (STATE: ++known++, test_verification_straight_road, test_2link_deltan1) --> (STATE: ++unknown-component++, ++unknown-component++, W.exec_simulation)
[INFO] [Call] Resolving 1796/8348: (STATE: ++known++, test_verification_route_choice, test_2route_equal_iterative_exec) --> (STATE: ++unknown-component++, ++unknown-component++, df.df.isin)
[INFO] [Call] Resolving 1797/8348: (STATE: ++known++, test_verification_multilane, test_route_choice_4route_congestion_avoidance) --> (STATE: ++unknown-component++, ++unknown-component++, ttas.append)
[INFO] [Call] Resolving 1798/8348: (STATE: ++known++, test_verification_node, test_4phase_signal_jpstyle) --> (STATE: ++unknown-component++, ++unknown-component++, W.addNode)
[INFO] [Call] Resolving 1799/8348: (STATE: ++known++, example_27jp_interactive_simulation_by_streamlit, show_time_space_diagram) --> (STATE: ++unknown-component++, ++unknown-component++, st.subheader)
[INFO] [Call] Resolving 1800/8348: (STATE: ++known++, test_verification_straight_road, test_2link_bottleneck_due_to_free_flow_speed_deltan1) --> (STATE: ++unknown-component++, ++unknown-component++, W.addNode)
[INFO] [Call] Resolving 1801/8348: (STATE: ++known++, test_verification_node, test_merge_fair_congestion) --> (STATE: ++unknown-component++, ++unknown-component++, tt1s.append)
[INFO] [Call] Resolving 1802/8348: (STATE: ++known++, test_verification_multilane, test_route_choice_4route_congestion_avoidance) --> (STATE: ++unknown-component++, ++unknown-component++, print)
[INFO] [Call] Resolving 1803/8348: (STATE: ++known++, example_27jp_interactive_simulation_by_streamlit, show_time_space_diagram) --> (STATE: ++unknown-component++, ++unknown-component++, st.slider)
[INFO] [Call] Resolving 1804/8348: (STATE: ++known++, test_verification_straight_road, test_2link_deltan1) --> (STATE: ++unknown-component++, ++unknown-component++, W.analyzer.print_simple_stats)
[INFO] [Call] Resolving 1805/8348: (STATE: ++known++, test_verification_node, test_4phase_signal_jpstyle) --> (STATE: ++unknown-component++, ++unknown-component++, W.addNode)
[INFO] [Call] Resolving 1806/8348: (STATE: ++known++, test_verification_route_choice, test_2route_equal_iterative_exec) --> (STATE: ++unknown-component++, ++unknown-component++, df.df.df.df.sum)
[INFO] [Call] Resolving 1807/8348: (STATE: ++known++, example_27jp_interactive_simulation_by_streamlit, show_time_space_diagram) --> (STATE: ++unknown-component++, ++unknown-component++, st.slider)
[INFO] [Call] Resolving 1808/8348: (STATE: ++known++, test_verification_node, test_merge_fair_congestion) --> (STATE: ++unknown-component++, ++unknown-component++, tt2s.append)
[INFO] [Call] Resolving 1809/8348: (STATE: ++known++, test_verification_straight_road, test_2link_deltan1) --> (STATE: ++unknown-component++, ++unknown-component++, W.analyzer.basic_analysis)
[INFO] [Call] Resolving 1810/8348: (STATE: ++known++, test_verification_node, test_4phase_signal_jpstyle) --> (STATE: ++unknown-component++, ++unknown-component++, W.addLink)
[INFO] [Call] Resolving 1811/8348: (STATE: ++known++, test_verification_straight_road, test_2link_bottleneck_due_to_free_flow_speed_deltan1) --> (STATE: ++unknown-component++, ++unknown-component++, W.addLink)
[INFO] [Call] Resolving 1812/8348: (STATE: ++known++, test_verification_multilane, test_route_choice_4route_congestion_avoidance) --> (STATE: ++unknown-component++, ++unknown-component++, np.average)
[INFO] [Call] Resolving 1813/8348: (STATE: ++known++, test_verification_node, test_merge_fair_congestion) --> (STATE: ++unknown-component++, ++unknown-component++, tt3s.append)
[INFO] [Call] Resolving 1814/8348: (STATE: ++known++, test_verification_straight_road, test_2link_deltan1) --> (STATE: ++unknown-component++, ++unknown-component++, equal_tolerance)
[INFO] [Call] Resolving 1815/8348: (STATE: ++known++, test_verification_route_choice, test_2route_equal_iterative_exec) --> (STATE: ++unknown-component++, ++unknown-component++, df.df.isin)
[INFO] [Call] Resolving 1816/8348: (STATE: ++known++, test_verification_node, test_4phase_signal_jpstyle) --> (STATE: ++unknown-component++, ++unknown-component++, W.addLink)
[INFO] [Call] Resolving 1817/8348: (STATE: ++known++, example_27jp_interactive_simulation_by_streamlit, show_time_space_diagram) --> (STATE: ++unknown-component++, ++unknown-component++, st.slider)
[INFO] [Call] Resolving 1818/8348: (STATE: ++known++, test_verification_multilane, test_route_choice_4route_congestion_avoidance) --> (STATE: ++unknown-component++, ++unknown-component++, np.average)
[INFO] [Call] Resolving 1819/8348: (STATE: ++known++, test_verification_node, test_merge_fair_congestion) --> (STATE: ++unknown-component++, ++unknown-component++, vol1s.append)
[INFO] [Call] Resolving 1820/8348: (STATE: ++known++, test_verification_straight_road, test_2link_deltan1) --> (STATE: ++unknown-component++, ++unknown-component++, equal_tolerance)
[INFO] [Call] Resolving 1821/8348: (STATE: ++known++, test_verification_node, test_4phase_signal_jpstyle) --> (STATE: ++unknown-component++, ++unknown-component++, W.addLink)
[INFO] [Call] Resolving 1822/8348: (STATE: ++known++, test_verification_straight_road, test_2link_bottleneck_due_to_free_flow_speed_deltan1) --> (STATE: ++unknown-component++, ++unknown-component++, W.addLink)
[INFO] [Call] Resolving 1823/8348: (STATE: ++known++, test_verification_route_choice, test_2route_equal_iterative_exec) --> (STATE: ++unknown-component++, ++unknown-component++, df.df.df.df.sum)
[INFO] [Call] Resolving 1824/8348: (STATE: ++known++, test_verification_multilane, test_route_choice_4route_congestion_avoidance) --> (STATE: ++unknown-component++, ++unknown-component++, np.average)
[INFO] [Call] Resolving 1825/8348: (STATE: ++known++, test_verification_node, test_merge_fair_congestion) --> (STATE: ++unknown-component++, ++unknown-component++, vol2s.append)
[INFO] [Call] Resolving 1826/8348: (STATE: ++known++, test_verification_straight_road, test_2link_deltan1) --> (STATE: ++unknown-component++, ++unknown-component++, equal_tolerance)
[INFO] [Call] Resolving 1827/8348: (STATE: ++known++, test_verification_node, test_4phase_signal_jpstyle) --> (STATE: ++unknown-component++, ++unknown-component++, W.addLink)
[INFO] [Call] Resolving 1828/8348: (STATE: ++known++, test_verification_straight_road, test_2link_bottleneck_due_to_free_flow_speed_deltan1) --> (STATE: ++unknown-component++, ++unknown-component++, W.adddemand)
[INFO] [Call] Resolving 1829/8348: (STATE: ++known++, test_verification_multilane, test_route_choice_4route_congestion_avoidance) --> (STATE: ++unknown-component++, ++unknown-component++, np.average)
[INFO] [Call] Resolving 1830/8348: (STATE: ++known++, test_verification_node, test_merge_fair_congestion) --> (STATE: ++unknown-component++, ++unknown-component++, vol3s.append)
[INFO] [Call] Resolving 1831/8348: (STATE: ++known++, test_verification_straight_road, test_2link_deltan1) --> (STATE: ++unknown-component++, ++unknown-component++, equal_tolerance)
[INFO] [Call] Resolving 1832/8348: (STATE: ++known++, test_verification_node, test_4phase_signal_jpstyle) --> (STATE: ++unknown-component++, ++unknown-component++, W.addLink)
[INFO] [Call] Resolving 1833/8348: (STATE: ++known++, test_verification_route_choice, test_2route_equal_iterative_exec) --> (STATE: ++unknown-component++, ++unknown-component++, df.df.isin)
[INFO] [Call] Resolving 1834/8348: (STATE: ++known++, test_verification_node, test_merge_fair_congestion) --> (STATE: ++unknown-component++, ++unknown-component++, print)
[INFO] [Call] Resolving 1835/8348: (STATE: ++known++, test_verification_multilane, test_route_choice_4route_congestion_avoidance) --> (STATE: ++unknown-component++, ++unknown-component++, np.average)
[INFO] [Call] Resolving 1836/8348: (STATE: ++known++, test_verification_straight_road, test_2link_bottleneck_due_to_free_flow_speed_deltan1) --> (STATE: ++unknown-component++, ++unknown-component++, W.adddemand)
[INFO] [Call] Resolving 1837/8348: (STATE: ++known++, test_verification_straight_road, test_2link_deltan1) --> (STATE: ++unknown-component++, ++unknown-component++, equal_tolerance)
[INFO] [Call] Resolving 1838/8348: (STATE: ++known++, test_verification_node, test_4phase_signal_jpstyle) --> (STATE: ++unknown-component++, ++unknown-component++, W.addLink)
[INFO] [Call] Resolving 1839/8348: (STATE: ++known++, test_verification_node, test_merge_fair_congestion) --> (STATE: ++unknown-component++, ++unknown-component++, equal_tolerance)
[INFO] [Call] Resolving 1840/8348: (STATE: ++known++, example_27jp_interactive_simulation_by_streamlit, show_time_space_diagram) --> (STATE: ++unknown-component++, ++unknown-component++, st.slider)
[INFO] [Call] Resolving 1841/8348: (STATE: ++known++, test_verification_route_choice, test_2route_equal_iterative_exec) --> (STATE: ++unknown-component++, ++unknown-component++, df.df.df.df.sum)
[INFO] [Call] Resolving 1842/8348: (STATE: ++known++, test_verification_multilane, test_route_choice_4route_congestion_avoidance) --> (STATE: ++unknown-component++, ++unknown-component++, np.average)
[INFO] [Call] Resolving 1843/8348: (STATE: ++known++, test_verification_straight_road, test_2link_bottleneck_due_to_free_flow_speed_deltan1) --> (STATE: ++unknown-component++, ++unknown-component++, W.exec_simulation)
[INFO] [Call] Resolving 1844/8348: (STATE: ++known++, test_verification_straight_road, test_2link_deltan1) --> (STATE: ++unknown-component++, ++unknown-component++, W.analyzer.compute_edie_state)
[INFO] [Call] Resolving 1845/8348: (STATE: ++known++, test_verification_node, test_merge_fair_congestion) --> (STATE: ++unknown-component++, ++unknown-component++, np.average)
[INFO] [Call] Resolving 1846/8348: (STATE: ++known++, test_verification_node, test_4phase_signal_jpstyle) --> (STATE: ++unknown-component++, ++unknown-component++, W.addLink)
[INFO] [Call] Resolving 1847/8348: (STATE: ++known++, test_verification_multilane, test_route_choice_4route_congestion_avoidance) --> (STATE: ++unknown-component++, ++unknown-component++, np.average)
[INFO] [Call] Resolving 1848/8348: (STATE: ++known++, test_verification_straight_road, test_2link_bottleneck_due_to_free_flow_speed_deltan1) --> (STATE: ++unknown-component++, ++unknown-component++, W.analyzer.print_simple_stats)
[INFO] [Call] Resolving 1849/8348: (STATE: ++known++, test_verification_straight_road, test_2link_deltan1) --> (STATE: ++unknown-component++, ++unknown-component++, equal_tolerance)
[INFO] [Call] Resolving 1850/8348: (STATE: ++known++, test_verification_node, test_merge_fair_congestion) --> (STATE: ++unknown-component++, ++unknown-component++, np.average)
[INFO] [Call] Resolving 1851/8348: (STATE: ++known++, test_verification_node, test_4phase_signal_jpstyle) --> (STATE: ++unknown-component++, ++unknown-component++, W.addLink)
[INFO] [Call] Resolving 1852/8348: (STATE: ++known++, test_verification_route_choice, test_2route_equal_iterative_exec) --> (STATE: ++unknown-component++, ++unknown-component++, df.df.isin)
[INFO] [Call] Resolving 1853/8348: (STATE: ++known++, test_verification_multilane, test_route_choice_4route_congestion_avoidance) --> (STATE: ++unknown-component++, ++unknown-component++, np.average)
[INFO] [Call] Resolving 1854/8348: (STATE: ++known++, test_verification_straight_road, test_2link_bottleneck_due_to_free_flow_speed_deltan1) --> (STATE: ++unknown-component++, ++unknown-component++, W.analyzer.basic_analysis)
[INFO] [Call] Resolving 1855/8348: (STATE: ++known++, example_27jp_interactive_simulation_by_streamlit, show_time_space_diagram) --> (STATE: ++unknown-component++, ++unknown-component++, st.slider)
[INFO] [Call] Resolving 1856/8348: (STATE: ++known++, test_verification_straight_road, test_2link_deltan1) --> (STATE: ++unknown-component++, ++unknown-component++, equal_tolerance)
[INFO] [Call] Resolving 1857/8348: (STATE: ++known++, test_verification_node, test_merge_fair_congestion) --> (STATE: ++unknown-component++, ++unknown-component++, np.average)
[INFO] [Call] Resolving 1858/8348: (STATE: ++known++, test_verification_node, test_4phase_signal_jpstyle) --> (STATE: ++unknown-component++, ++unknown-component++, W.addLink)
[INFO] [Call] Resolving 1859/8348: (STATE: ++known++, test_verification_route_choice, test_2route_equal_iterative_exec) --> (STATE: ++unknown-component++, ++unknown-component++, W.analyzer.od_to_pandas)
[INFO] [Call] Resolving 1860/8348: (STATE: ++known++, example_04en_automatic_network_generation, show_time_space_diagram) --> (STATE: ++unknown-component++, ++unknown-component++, W.addLink)
[INFO] [Call] Resolving 1861/8348: (STATE: ++known++, test_verification_multilane, test_route_choice_4route_congestion_avoidance) --> (STATE: ++unknown-component++, ++unknown-component++, np.average)
[INFO] [Call] Resolving 1862/8348: (STATE: ++known++, example_02en_bottleneck, show_time_space_diagram) --> (STATE: ++unknown-component++, ++unknown-component++, World)
[INFO] [Call] Resolving 1863/8348: (STATE: ++known++, test_verification_straight_road, test_2link_bottleneck_due_to_free_flow_speed_deltan1) --> (STATE: ++unknown-component++, ++unknown-component++, equal_tolerance)
[INFO] [Call] Resolving 1864/8348: (STATE: ++known++, test_verification_straight_road, test_2link_deltan1) --> (STATE: ++unknown-component++, ++unknown-component++, equal_tolerance)
[INFO] [Call] Resolving 1865/8348: (STATE: ++known++, test_verification_node, test_merge_fair_congestion) --> (STATE: ++unknown-component++, ++unknown-component++, np.average)
[INFO] [Call] Resolving 1866/8348: (STATE: ++known++, test_verification_node, test_4phase_signal_jpstyle) --> (STATE: ++unknown-component++, ++unknown-component++, W.addLink)
[INFO] [Call] Resolving 1867/8348: (STATE: ++known++, test_other_functions, test_scenario_write_and_read) --> (STATE: ++unknown-component++, ++unknown-component++, W.adddemand)
[INFO] [Call] Resolving 1868/8348: (STATE: ++known++, example_14en_multiple_signals_Deep_Reinforcement_Learning_pytorch, optimize_model) --> (STATE: ++unknown-component++, ++unknown-component++, best_W.analyzer.macroscopic_fundamental_diagram)
[INFO] [Call] Resolving 1869/8348: (STATE: ++known++, test_verification_multilane, test_route_choice_4route_congestion_avoidance) --> (STATE: ++unknown-component++, ++unknown-component++, np.concatenate)
[INFO] [Call] Resolving 1870/8348: (STATE: ++known++, test_verification_straight_road, test_2link_bottleneck_due_to_free_flow_speed_deltan1) --> (STATE: ++unknown-component++, ++unknown-component++, equal_tolerance)
[INFO] [Call] Resolving 1871/8348: (STATE: ++known++, test_verification_straight_road, test_2link_deltan1) --> (STATE: ++unknown-component++, ++unknown-component++, equal_tolerance)
[INFO] [Call] Resolving 1872/8348: (STATE: ++known++, test_verification_node, test_merge_fair_congestion) --> (STATE: ++unknown-component++, ++unknown-component++, np.average)
[INFO] [Call] Resolving 1873/8348: (STATE: ++known++, test_verification_node, test_4phase_signal_jpstyle) --> (STATE: ++unknown-component++, ++unknown-component++, W.addLink)
[INFO] [Call] Resolving 1874/8348: (STATE: ++known++, test_other_functions, test_scenario_write_and_read) --> (STATE: ++unknown-component++, ++unknown-component++, W.adddemand)
[INFO] [Call] Resolving 1875/8348: (STATE: ++known++, test_verification_route_choice, test_2route_equal_iterative_exec) --> (STATE: ++unknown-component++, ++unknown-component++, vol1s.append)
[INFO] [Call] Resolving 1876/8348: (STATE: ++known++, test_verification_multilane, test_route_choice_4route_congestion_avoidance) --> (STATE: ++unknown-component++, ++unknown-component++, np.average)
[INFO] [Call] Resolving 1877/8348: (STATE: ++known++, example_14en_multiple_signals_Deep_Reinforcement_Learning_pytorch, optimize_model) --> (STATE: ++unknown-component++, ++unknown-component++, best_W.analyzer.time_space_diagram_traj_links)
[INFO] [Call] Resolving 1878/8348: (STATE: ++known++, test_verification_straight_road, test_2link_bottleneck_due_to_free_flow_speed_deltan1) --> (STATE: ++unknown-component++, ++unknown-component++, equal_tolerance)
[INFO] [Call] Resolving 1879/8348: (STATE: ++known++, test_verification_route_choice, test_2route_equal_iterative_exec) --> (STATE: ++unknown-component++, ++unknown-component++, tt1s.append)
[INFO] [Call] Resolving 1880/8348: (STATE: ++known++, test_verification_straight_road, test_2link_deltan1) --> (STATE: ++unknown-component++, ++unknown-component++, equal_tolerance)
[INFO] [Call] Resolving 1881/8348: (STATE: ++known++, test_verification_node, test_merge_fair_congestion) --> (STATE: ++unknown-component++, ++unknown-component++, np.average)
[INFO] [Call] Resolving 1882/8348: (STATE: ++known++, test_verification_node, test_4phase_signal_jpstyle) --> (STATE: ++unknown-component++, ++unknown-component++, W.addLink)
[INFO] [Call] Resolving 1883/8348: (STATE: ++known++, test_verification_multilane, test_route_choice_4route_congestion_avoidance) --> (STATE: ++unknown-component++, ++unknown-component++, np.concatenate)
[INFO] [Call] Resolving 1884/8348: (STATE: ++known++, test_verification_straight_road, test_2link_bottleneck_due_to_free_flow_speed_deltan1) --> (STATE: ++unknown-component++, ++unknown-component++, equal_tolerance)
[INFO] [Call] Resolving 1885/8348: (STATE: ++known++, example_14en_multiple_signals_Deep_Reinforcement_Learning_pytorch, optimize_model) --> (STATE: ++unknown-component++, ++unknown-component++, list)
[INFO] [Call] Resolving 1886/8348: (STATE: ++known++, test_verification_straight_road, test_2link_deltan1) --> (STATE: ++unknown-component++, ++unknown-component++, equal_tolerance)
[INFO] [Call] Resolving 1887/8348: (STATE: ++known++, test_other_functions, test_scenario_write_and_read) --> (STATE: ++unknown-component++, ++unknown-component++, range)
[INFO] [Call] Resolving 1888/8348: (STATE: ++known++, example_27jp_interactive_simulation_by_streamlit, show_time_space_diagram) --> (STATE: ++unknown-component++, ++unknown-component++, st.subheader)
[INFO] [Call] Resolving 1889/8348: (STATE: ++known++, test_verification_node, test_4phase_signal_jpstyle) --> (STATE: ++unknown-component++, ++unknown-component++, W.addLink)
[INFO] [Call] Resolving 1890/8348: (STATE: ++known++, test_verification_node, test_merge_fair_congestion) --> (STATE: ++unknown-component++, ++unknown-component++, np.average)
[INFO] [Call] Resolving 1891/8348: (STATE: ++known++, test_verification_multilane, test_route_choice_4route_congestion_avoidance) --> (STATE: ++unknown-component++, ++unknown-component++, np.average)
[INFO] [Call] Resolving 1892/8348: (STATE: ++known++, test_verification_straight_road, test_2link_bottleneck_due_to_free_flow_speed_deltan1) --> (STATE: ++unknown-component++, ++unknown-component++, equal_tolerance)
[INFO] [Call] Resolving 1893/8348: (STATE: ++known++, test_verification_route_choice, test_2route_equal_iterative_exec) --> (STATE: ++unknown-component++, ++unknown-component++, vol2s.append)
[INFO] [Call] Resolving 1894/8348: (STATE: ++known++, test_verification_straight_road, test_2link_deltan1) --> (STATE: ++unknown-component++, ++unknown-component++, equal_tolerance)
[INFO] [Call] Resolving 1895/8348: (STATE: ++known++, example_27jp_interactive_simulation_by_streamlit, show_time_space_diagram) --> (STATE: ++unknown-component++, ++unknown-component++, UXsim_model)
[INFO] [Call] Resolving 1896/8348: (STATE: ++known++, test_verification_node, test_4phase_signal_jpstyle) --> (STATE: ++unknown-component++, ++unknown-component++, W.addLink)
[INFO] [Call] Resolving 1897/8348: (STATE: ++known++, test_verification_route_choice, test_2route_equal_iterative_exec) --> (STATE: ++unknown-component++, ++unknown-component++, tt2s.append)
[INFO] [Call] Resolving 1898/8348: (STATE: ++known++, example_14en_multiple_signals_Deep_Reinforcement_Learning_pytorch, optimize_model) --> (STATE: ++unknown-component++, ++unknown-component++, range)
[INFO] [Call] Resolving 1899/8348: (STATE: ++known++, test_verification_node, test_merge_fair_congestion) --> (STATE: ++unknown-component++, ++unknown-component++, np.average)
[INFO] [Call] Resolving 1900/8348: (STATE: ++known++, test_verification_straight_road, test_2link_bottleneck_due_to_free_flow_speed_deltan1) --> (STATE: ++unknown-component++, ++unknown-component++, W.analyzer.compute_edie_state)
[INFO] [Call] Resolving 1901/8348: (STATE: ++known++, test_verification_multilane, test_route_choice_4route_congestion_avoidance) --> (STATE: ++unknown-component++, ++unknown-component++, np.concatenate)
[INFO] [Call] Resolving 1902/8348: (STATE: ++known++, test_verification_straight_road, test_2link_deltan1) --> (STATE: ++unknown-component++, ++unknown-component++, equal_tolerance)
[INFO] [Call] Resolving 1903/8348: (STATE: ++known++, test_other_functions, test_scenario_write_and_read) --> (STATE: ++unknown-component++, ++unknown-component++, range)
[INFO] [Call] Resolving 1904/8348: (STATE: ++known++, test_verification_node, test_4phase_signal_jpstyle) --> (STATE: ++unknown-component++, ++unknown-component++, W.addLink)
[INFO] [Call] Resolving 1905/8348: (STATE: ++known++, test_verification_node, test_merge_fair_congestion) --> (STATE: ++unknown-component++, ++unknown-component++, equal_tolerance)
[INFO] [Call] Resolving 1906/8348: (STATE: ++known++, test_verification_route_choice, test_2route_equal_iterative_exec) --> (STATE: ++unknown-component++, ++unknown-component++, ttas.append)
[INFO] [Call] Resolving 1907/8348: (STATE: ++known++, example_14en_multiple_signals_Deep_Reinforcement_Learning_pytorch, optimize_model) --> (STATE: ++unknown-component++, ++unknown-component++, int)
[INFO] [Call] Resolving 1908/8348: (STATE: ++known++, test_other_functions, test_scenario_write_and_read) --> (STATE: ++unknown-component++, ++unknown-component++, W.adddemand)
[INFO] [Call] Resolving 1909/8348: (STATE: ++known++, example_27jp_interactive_simulation_by_streamlit, show_time_space_diagram) --> (STATE: ++unknown-component++, ++unknown-component++, range)
