Calls to operations that could not be found:
fizhi_lwrad.f.xml:lwrio --> sgmt4
fizhi_lwrad.f.xml:lwrio --> tsurf
fizhi_lwrad.f.xml:lwrio --> tzl
fizhi_lwrad.f.xml:n2oexps --> exp
fizhi_lwrad.f.xml:tablup --> float
fizhi_lwrad.f.xml:tablup --> int
fizhi_lwrad.f.xml:tablup --> log10
fizhi_lwrad.f.xml:tablup --> max
fizhi_lwrad.f.xml:tablup --> min
fizhi_lwrad.f.xml:tablup --> mod
fizhi_moist.f.xml:ACRITN --> acr
fizhi_moist.f.xml:ACRITN --> pl
fizhi_moist.f.xml:ACRITN --> plb
fizhi_moist.f.xml:CLOUD --> MIN
fizhi_moist.f.xml:RAS --> MIN
fizhi_moist.f.xml:RAS --> PCU
fizhi_moist.f.xml:RAS --> RND
fizhi_moist.f.xml:RAS --> UCU
fizhi_moist.f.xml:RAS --> clf
fizhi_moist.f.xml:RAS --> cln
fizhi_moist.f.xml:RAS --> min
fizhi_moist.f.xml:RAS --> prs
fizhi_moist.f.xml:RAS --> rains
fizhi_moist.f.xml:RAS --> tcu
fizhi_moist.f.xml:RAS --> tx1
fizhi_moist.f.xml:RNCL --> rno
fizhi_moist.f.xml:RNEVP --> EXP
fizhi_moist.f.xml:RNEVP --> SQRT
fizhi_moist.f.xml:RNEVP --> evp9
fizhi_moist.f.xml:RNEVP --> min
fizhi_moist.f.xml:RNEVP --> pl
fizhi_moist.f.xml:RNEVP --> ql
fizhi_moist.f.xml:RNEVP --> qsat
fizhi_moist.f.xml:RNEVP --> rain
fizhi_moist.f.xml:RNEVP --> rcon
fizhi_moist.f.xml:RNEVP --> temp1
fizhi_moist.f.xml:RNEVP --> temp3
fizhi_moist.f.xml:RNEVP --> tl
fizhi_moist.f.xml:ctei --> exp
fizhi_moist.f.xml:ctei --> max
fizhi_moist.f.xml:ctei --> min
fizhi_moist.f.xml:ctei --> qsat
fizhi_moist.f.xml:moistio --> CLFRAC
fizhi_moist.f.xml:moistio --> CVU
fizhi_moist.f.xml:moistio --> FLOAT
fizhi_moist.f.xml:moistio --> INT
fizhi_moist.f.xml:moistio --> MOD
fizhi_moist.f.xml:moistio --> PLE
fizhi_moist.f.xml:moistio --> atan
fizhi_moist.f.xml:moistio --> cldls
fizhi_moist.f.xml:moistio --> clsbth
fizhi_moist.f.xml:moistio --> cpen
fizhi_moist.f.xml:moistio --> cvq
fizhi_moist.f.xml:moistio --> cvth
fizhi_moist.f.xml:moistio --> diagnostics_fill
fizhi_moist.f.xml:moistio --> max
fizhi_moist.f.xml:moistio --> min
fizhi_moist.f.xml:moistio --> paste
fizhi_moist.f.xml:moistio --> pcnet
fizhi_moist.f.xml:moistio --> pl
fizhi_moist.f.xml:moistio --> plk
fizhi_moist.f.xml:moistio --> prep
fizhi_moist.f.xml:moistio --> qsat
fizhi_moist.f.xml:moistio --> shl
fizhi_moist.f.xml:moistio --> sp
fizhi_moist.f.xml:moistio --> strip
fizhi_moist.f.xml:moistio --> tan
fizhi_moist.f.xml:moistio --> th
fizhi_moist.f.xml:moistio --> tmp1
fizhi_moist.f.xml:moistio --> tmp2
fizhi_moist.f.xml:moistio --> tmp4
fizhi_moist.f.xml:moistio --> ul
fizhi_moist.f.xml:rndcloud --> mod
fizhi_moist.f.xml:srclouds --> min
fizhi_moist.f.xml:srclouds --> qsat
fizhi_mpistuff.f.xml:my_exit --> exit
fizhi_rayleigh.f.xml:rayleigh --> tanh
fizhi_read_pickup.f.xml:FIZHI_READ_PICKUP --> NINT
fizhi_readparms.f.xml:FIZHI_READPARMS --> float
fizhi_readparms.f.xml:FIZHI_READPARMS --> int
fizhi_step_diag.f.xml:FIZHI_STEP_DIAG --> diagnostics_fill
fizhi_swrad.f.xml:cldscale --> float
fizhi_swrad.f.xml:cldscale --> int
fizhi_swrad.f.xml:cldscale --> log10
fizhi_swrad.f.xml:cldscale --> max
fizhi_swrad.f.xml:cldscale --> min
fizhi_swrad.f.xml:deledd --> abs
fizhi_swrad.f.xml:deledd --> max
fizhi_swrad.f.xml:deledd --> sqrt
fizhi_swrad.f.xml:flxco2 --> float
fizhi_swrad.f.xml:flxco2 --> int
fizhi_swrad.f.xml:flxco2 --> log10
fizhi_swrad.f.xml:opthk --> max
fizhi_swrad.f.xml:opthk --> min
fizhi_swrad.f.xml:sagpol --> sqrt
fizhi_swrad.f.xml:solir --> min
fizhi_swrad.f.xml:soluv --> min
fizhi_swrad.f.xml:sorad --> sqrt
fizhi_swrad.f.xml:swrio --> TICK
fizhi_swrad.f.xml:swrio --> cosz
fizhi_swrad.f.xml:swrio --> diagnostics_fill
fizhi_swrad.f.xml:swrio --> float
fizhi_swrad.f.xml:swrio --> max
fizhi_swrad.f.xml:swrio --> min
fizhi_swrad.f.xml:swrio --> paste
fizhi_swrad.f.xml:swrio --> pk
fizhi_swrad.f.xml:swrio --> ple
fizhi_swrad.f.xml:swrio --> strip
fizhi_swrad.f.xml:swrio --> tzl
fizhi_turb.f.xml:LINADJ --> vpsig
fizhi_turb.f.xml:PHI --> LOG10
fizhi_turb.f.xml:PHI --> z
fizhi_turb.f.xml:PSI --> ATAN
fizhi_turb.f.xml:PSI --> LOG
fizhi_turb.f.xml:PSI --> sqrt
fizhi_turb.f.xml:SFCFLX --> LOG
fizhi_turb.f.xml:SFCFLX --> SQRT
fizhi_turb.f.xml:SFCFLX --> psi
fizhi_turb.f.xml:SFCFLX --> vahs
fizhi_turb.f.xml:SFCFLX --> vh0
fizhi_turb.f.xml:SFCFLX --> vpke
fizhi_turb.f.xml:SFCFLX --> vpsig
fizhi_turb.f.xml:SFCFLX --> vpsihg
fizhi_turb.f.xml:SFCFLX --> vpsim
fizhi_turb.f.xml:SFCFLX --> vsh1
fizhi_turb.f.xml:SFCFLX --> vsh2
fizhi_turb.f.xml:SFCFLX --> vtemp
fizhi_turb.f.xml:SFCFLX --> vth1
fizhi_turb.f.xml:SFCFLX --> vth2
fizhi_turb.f.xml:SFCFLX --> vus
fizhi_turb.f.xml:SFCFLX --> vvs
fizhi_turb.f.xml:SFCFLX --> vz0
fizhi_turb.f.xml:SFCFLX --> vzeta
fizhi_turb.f.xml:SFCFLX --> vzh
fizhi_turb.f.xml:TRBFLX --> ATAN
fizhi_turb.f.xml:TRBFLX --> CTSAVE
fizhi_turb.f.xml:TRBFLX --> EXP
fizhi_turb.f.xml:TRBFLX --> FLOAT
fizhi_turb.f.xml:TRBFLX --> FREQDG
fizhi_turb.f.xml:TRBFLX --> KHSAVE
fizhi_turb.f.xml:TRBFLX --> SQRT
fizhi_turb.f.xml:TRBFLX --> XLSAVE
fizhi_turb.f.xml:TRBFLX --> XXSAVE
fizhi_turb.f.xml:TRBFLX --> YYSAVE
fizhi_turb.f.xml:TRBFLX --> ZETASAVE
fizhi_turb.f.xml:TRBFLX --> ct
fizhi_turb.f.xml:TRBFLX --> cu
fizhi_turb.f.xml:TRBFLX --> delsh
fizhi_turb.f.xml:TRBFLX --> delth
fizhi_turb.f.xml:TRBFLX --> delthl
fizhi_turb.f.xml:TRBFLX --> delths
fizhi_turb.f.xml:TRBFLX --> dthl
fizhi_turb.f.xml:TRBFLX --> dths
fizhi_turb.f.xml:TRBFLX --> et
fizhi_turb.f.xml:TRBFLX --> eu
fizhi_turb.f.xml:TRBFLX --> fcc
fizhi_turb.f.xml:TRBFLX --> kh
fizhi_turb.f.xml:TRBFLX --> km
fizhi_turb.f.xml:TRBFLX --> min
fizhi_turb.f.xml:TRBFLX --> pl
fizhi_turb.f.xml:TRBFLX --> ple
fizhi_turb.f.xml:TRBFLX --> plk
fizhi_turb.f.xml:TRBFLX --> plke
fizhi_turb.f.xml:TRBFLX --> qsat
fizhi_turb.f.xml:TRBFLX --> qxlm
fizhi_turb.f.xml:TRBFLX --> rhokdz
fizhi_turb.f.xml:TRBFLX --> shl
fizhi_turb.f.xml:TRBFLX --> shsat
fizhi_turb.f.xml:TRBFLX --> temp
fizhi_turb.f.xml:TRBFLX --> tl
fizhi_turb.f.xml:TRBFLX --> ustar
fizhi_turb.f.xml:TRBFLX --> wu
fizhi_turb.f.xml:TRBFLX --> wv
fizhi_turb.f.xml:TRBITP --> SQRT
fizhi_turb.f.xml:TRBL20 --> SQRT
fizhi_turb.f.xml:TRBLEN --> SQRT
fizhi_turb.f.xml:TURBIO --> astro
fizhi_turb.f.xml:TURBIO --> atan
fizhi_turb.f.xml:TURBIO --> diag_vegtile_fill
fizhi_turb.f.xml:TURBIO --> diagnostics_fill
fizhi_turb.f.xml:TURBIO --> float
fizhi_turb.f.xml:TURBIO --> grd2msc
fizhi_turb.f.xml:TURBIO --> max
fizhi_turb.f.xml:TURBIO --> min
fizhi_turb.f.xml:TURBIO --> mod
fizhi_turb.f.xml:TURBIO --> msc2grd
fizhi_turb.f.xml:TURBIO --> qsat
fizhi_turb.f.xml:TURBIO --> seaice
fizhi_turb.f.xml:TURBIO --> sqrt
fizhi_turb.f.xml:TURBIO --> tile
fizhi_turb.f.xml:TURBIO --> trbflx
fizhi_utils.f.xml:ERRF --> ABS
fizhi_utils.f.xml:ERRF --> EXP
fizhi_utils.f.xml:PASTE --> MIN
fizhi_utils.f.xml:PSTBMP --> MIN
fizhi_utils.f.xml:QSAT --> MIN
fizhi_utils.f.xml:STRINT --> MIN
fizhi_utils.f.xml:STRIP --> MIN
fizhi_utils.f.xml:STRIPINT --> MIN
fizhi_utils.f.xml:chpprm --> log
fizhi_utils.f.xml:chpprm --> sqrt
fizhi_utils.f.xml:paste2grd --> min
fizhi_utils.f.xml:paste2grd_old --> min
fizhi_utils.f.xml:pastit --> min
fizhi_utils.f.xml:pstbitint --> float
fizhi_utils.f.xml:pstbitint --> min
fizhi_utils.f.xml:pstbmpit --> min
fizhi_utils.f.xml:strip2tile --> min
fizhi_utils.f.xml:stripit --> min
fizhi_utils.f.xml:stripitint --> min
fizhi_utils.f.xml:vqsat --> qsat
fizhi_wrapper.f.xml:FIZHI_WRAPPER --> diagnostics_fill
fizhi_wrapper.f.xml:FIZHI_WRAPPER --> do_fizhi
fizhi_wrapper.f.xml:FIZHI_WRAPPER --> exch_uv_xyz_RL
fizhi_wrapper.f.xml:FIZHI_WRAPPER --> get_landfrac
fizhi_wrapper.f.xml:FIZHI_WRAPPER --> hfacC
fizhi_wrapper.f.xml:FIZHI_WRAPPER --> uvel
fizhi_wrapper.f.xml:FIZHI_WRAPPER --> vvel
fizhi_write_pickup.f.xml:FIZHI_WRITE_PICKUP --> float
fizhi_write_pickup.f.xml:FIZHI_WRITE_PICKUP --> len
forward_step.f.xml:FORWARD_STEP --> GRIDALT_UPDATE
forward_step.f.xml:FORWARD_STEP --> STEP_FIZHI_CORR
gad_advection.f.xml:GAD_ADVECTION --> MOD
gad_advscheme.f.xml:GAD_ADVSCHEME_SET --> MAX
gad_c2_adv_r.f.xml:GAD_C2_ADV_R --> max
gad_c2_adv_x.f.xml:GAD_C2_ADV_X --> Tracer
gad_c2_adv_y.f.xml:GAD_C2_ADV_Y --> Tracer
gad_c4_adv_r.f.xml:GAD_C4_ADV_R --> ABS
gad_c4_adv_r.f.xml:GAD_C4_ADV_R --> MAX
gad_c4_adv_r.f.xml:GAD_C4_ADV_R --> MIN
gad_c4_adv_x.f.xml:GAD_C4_ADV_X --> ABS
gad_c4_adv_x.f.xml:GAD_C4_ADV_X --> Tracer
gad_c4_adv_y.f.xml:GAD_C4_ADV_Y --> ABS
gad_c4_adv_y.f.xml:GAD_C4_ADV_Y --> Tracer
gad_check.f.xml:GAD_CHECK --> MAX
gad_diff_r.f.xml:GAD_DIFF_R --> MAX
gad_dst2u1_adv_r.f.xml:GAD_DST2U1_ADV_R --> ABS
gad_dst2u1_adv_r.f.xml:GAD_DST2U1_ADV_R --> MAX
gad_dst2u1_adv_x.f.xml:GAD_DST2U1_ADV_X --> ABS
gad_dst2u1_adv_y.f.xml:GAD_DST2U1_ADV_Y --> ABS
gad_dst2u1_impl_r.f.xml:GAD_DST2U1_IMPL_R --> ABS
gad_dst3_adv_r.f.xml:GAD_DST3_ADV_R --> ABS
gad_dst3_adv_r.f.xml:GAD_DST3_ADV_R --> MAX
gad_dst3_adv_r.f.xml:GAD_DST3_ADV_R --> MIN
gad_dst3_adv_x.f.xml:GAD_DST3_ADV_X --> ABS
gad_dst3_adv_x.f.xml:GAD_DST3_ADV_X --> Tracer
gad_dst3_adv_y.f.xml:GAD_DST3_ADV_Y --> ABS
gad_dst3_adv_y.f.xml:GAD_DST3_ADV_Y --> Tracer
gad_dst3fl_adv_r.f.xml:GAD_DST3FL_ADV_R --> ABS
gad_dst3fl_adv_r.f.xml:GAD_DST3FL_ADV_R --> MAX
gad_dst3fl_adv_r.f.xml:GAD_DST3FL_ADV_R --> MIN
gad_dst3fl_adv_r.f.xml:GAD_DST3FL_ADV_R --> SIGN
gad_dst3fl_adv_x.f.xml:GAD_DST3FL_ADV_X --> ABS
gad_dst3fl_adv_x.f.xml:GAD_DST3FL_ADV_X --> MAX
gad_dst3fl_adv_x.f.xml:GAD_DST3FL_ADV_X --> MIN
gad_dst3fl_adv_x.f.xml:GAD_DST3FL_ADV_X --> SIGN
gad_dst3fl_adv_x.f.xml:GAD_DST3FL_ADV_X --> Tracer
gad_dst3fl_adv_y.f.xml:GAD_DST3FL_ADV_Y --> ABS
gad_dst3fl_adv_y.f.xml:GAD_DST3FL_ADV_Y --> MAX
gad_dst3fl_adv_y.f.xml:GAD_DST3FL_ADV_Y --> MIN
gad_dst3fl_adv_y.f.xml:GAD_DST3FL_ADV_Y --> SIGN
gad_dst3fl_adv_y.f.xml:GAD_DST3FL_ADV_Y --> Tracer
gad_dst3fl_impl_r.f.xml:GAD_DST3FL_IMPL_R --> ABS
gad_dst3fl_impl_r.f.xml:GAD_DST3FL_IMPL_R --> MAX
gad_dst3fl_impl_r.f.xml:GAD_DST3FL_IMPL_R --> MIN
gad_fluxlimit_adv_r.f.xml:GAD_FLUXLIMIT_ADV_R --> ABS
gad_fluxlimit_adv_r.f.xml:GAD_FLUXLIMIT_ADV_R --> MAX
gad_fluxlimit_adv_r.f.xml:GAD_FLUXLIMIT_ADV_R --> MIN
gad_fluxlimit_adv_r.f.xml:GAD_FLUXLIMIT_ADV_R --> max
gad_fluxlimit_adv_r.f.xml:GAD_FLUXLIMIT_ADV_R --> min
gad_fluxlimit_adv_x.f.xml:GAD_FLUXLIMIT_ADV_X --> ABS
gad_fluxlimit_adv_x.f.xml:GAD_FLUXLIMIT_ADV_X --> Tracer
gad_fluxlimit_adv_x.f.xml:GAD_FLUXLIMIT_ADV_X --> max
gad_fluxlimit_adv_x.f.xml:GAD_FLUXLIMIT_ADV_X --> min
gad_fluxlimit_adv_y.f.xml:GAD_FLUXLIMIT_ADV_Y --> ABS
gad_fluxlimit_adv_y.f.xml:GAD_FLUXLIMIT_ADV_Y --> Tracer
gad_fluxlimit_adv_y.f.xml:GAD_FLUXLIMIT_ADV_Y --> max
gad_fluxlimit_adv_y.f.xml:GAD_FLUXLIMIT_ADV_Y --> min
gad_fluxlimit_impl_r.f.xml:GAD_FLUXLIMIT_IMPL_R --> ABS
gad_fluxlimit_impl_r.f.xml:GAD_FLUXLIMIT_IMPL_R --> MAX
gad_fluxlimit_impl_r.f.xml:GAD_FLUXLIMIT_IMPL_R --> MIN
gad_fluxlimit_impl_r.f.xml:GAD_FLUXLIMIT_IMPL_R --> max
gad_fluxlimit_impl_r.f.xml:GAD_FLUXLIMIT_IMPL_R --> min
gad_implicit_r.f.xml:GAD_IMPLICIT_R --> MAX
gad_implicit_r.f.xml:GAD_IMPLICIT_R --> MIN
gad_init_fixed.f.xml:GAD_INIT_FIXED --> MAX
gad_os7mp_adv_r.f.xml:GAD_OS7MP_ADV_R --> MAX
gad_os7mp_adv_r.f.xml:GAD_OS7MP_ADV_R --> MIN
gad_os7mp_adv_r.f.xml:GAD_OS7MP_ADV_R --> abs
gad_os7mp_adv_r.f.xml:GAD_OS7MP_ADV_R --> float
gad_os7mp_adv_r.f.xml:GAD_OS7MP_ADV_R --> max
gad_os7mp_adv_r.f.xml:GAD_OS7MP_ADV_R --> min
gad_os7mp_adv_r.f.xml:GAD_OS7MP_ADV_R --> sign
gad_os7mp_adv_x.f.xml:GAD_OS7MP_ADV_X --> abs
gad_os7mp_adv_x.f.xml:GAD_OS7MP_ADV_X --> max
gad_os7mp_adv_x.f.xml:GAD_OS7MP_ADV_X --> min
gad_os7mp_adv_x.f.xml:GAD_OS7MP_ADV_X --> sign
gad_os7mp_adv_y.f.xml:GAD_OS7MP_ADV_Y --> abs
gad_os7mp_adv_y.f.xml:GAD_OS7MP_ADV_Y --> max
gad_os7mp_adv_y.f.xml:GAD_OS7MP_ADV_Y --> min
gad_os7mp_adv_y.f.xml:GAD_OS7MP_ADV_Y --> sign
gad_plm_fun.f.xml:GAD_PLM_FUN_U --> abs
gad_plm_fun.f.xml:GAD_PLM_FUN_U --> max
gad_plm_fun.f.xml:GAD_PLM_FUN_U --> min
gad_plm_fun.f.xml:GAD_PLM_FUN_V --> abs
gad_plm_fun.f.xml:GAD_PLM_FUN_V --> max
gad_plm_fun.f.xml:GAD_PLM_FUN_V --> min
gad_ppm_adv_r.f.xml:GAD_PPM_ADV_R --> abs
gad_ppm_adv_x.f.xml:GAD_PPM_ADV_X --> abs
gad_ppm_adv_y.f.xml:GAD_PPM_ADV_Y --> abs
gad_ppm_flx_r.f.xml:GAD_PPM_FLX_R --> abs
gad_ppm_flx_r.f.xml:GAD_PPM_FLX_R --> max
gad_ppm_flx_r.f.xml:GAD_PPM_FLX_R --> sign
gad_ppm_flx_x.f.xml:GAD_PPM_FLX_X --> abs
gad_ppm_flx_x.f.xml:GAD_PPM_FLX_X --> max
gad_ppm_flx_x.f.xml:GAD_PPM_FLX_X --> sign
gad_ppm_flx_y.f.xml:GAD_PPM_FLX_Y --> abs
gad_ppm_flx_y.f.xml:GAD_PPM_FLX_Y --> max
gad_ppm_flx_y.f.xml:GAD_PPM_FLX_Y --> sign
gad_ppm_fun.f.xml:GAD_PPM_FUN_MONO --> abs
gad_ppm_hat_r.f.xml:GAD_PPM_HAT_R --> abs
gad_ppm_hat_x.f.xml:GAD_PPM_HAT_X --> abs
gad_ppm_hat_y.f.xml:GAD_PPM_HAT_Y --> abs
gad_pqm_adv_r.f.xml:GAD_PQM_ADV_R --> abs
gad_pqm_adv_x.f.xml:GAD_PQM_ADV_X --> abs
gad_pqm_adv_y.f.xml:GAD_PQM_ADV_Y --> abs
gad_pqm_flx_r.f.xml:GAD_PQM_FLX_R --> abs
gad_pqm_flx_r.f.xml:GAD_PQM_FLX_R --> max
gad_pqm_flx_r.f.xml:GAD_PQM_FLX_R --> sign
gad_pqm_flx_x.f.xml:GAD_PQM_FLX_X --> abs
gad_pqm_flx_x.f.xml:GAD_PQM_FLX_X --> max
gad_pqm_flx_x.f.xml:GAD_PQM_FLX_X --> sign
gad_pqm_flx_y.f.xml:GAD_PQM_FLX_Y --> abs
gad_pqm_flx_y.f.xml:GAD_PQM_FLX_Y --> max
gad_pqm_flx_y.f.xml:GAD_PQM_FLX_Y --> sign
gad_pqm_fun.f.xml:GAD_PQM_FUN_MONO --> abs
gad_pqm_fun.f.xml:QUADROOT --> abs
gad_pqm_fun.f.xml:QUADROOT --> sqrt
gad_pqm_hat_r.f.xml:GAD_PQM_HAT_R --> abs
gad_pqm_hat_x.f.xml:GAD_PQM_HAT_X --> abs
gad_pqm_hat_y.f.xml:GAD_PQM_HAT_Y --> abs
gad_som_adv_r.f.xml:GAD_SOM_ADV_R --> MAX
gad_som_adv_x.f.xml:GAD_SOM_ADV_X --> ABS
gad_som_adv_x.f.xml:GAD_SOM_ADV_X --> MAX
gad_som_adv_x.f.xml:GAD_SOM_ADV_X --> MIN
gad_som_adv_y.f.xml:GAD_SOM_ADV_Y --> ABS
gad_som_adv_y.f.xml:GAD_SOM_ADV_Y --> MAX
gad_som_adv_y.f.xml:GAD_SOM_ADV_Y --> MIN
gad_som_advect.f.xml:GAD_SOM_ADVECT --> MAX
gad_som_advect.f.xml:GAD_SOM_ADVECT --> MOD
gad_som_lim_r.f.xml:GAD_SOM_LIM_R --> ABS
gad_som_lim_r.f.xml:GAD_SOM_LIM_R --> MAX
gad_som_lim_r.f.xml:GAD_SOM_LIM_R --> MIN
gad_u3_adv_r.f.xml:GAD_U3_ADV_R --> ABS
gad_u3_adv_r.f.xml:GAD_U3_ADV_R --> MAX
gad_u3_adv_r.f.xml:GAD_U3_ADV_R --> MIN
gad_u3_adv_x.f.xml:GAD_U3_ADV_X --> ABS
gad_u3_adv_x.f.xml:GAD_U3_ADV_X --> Tracer
gad_u3_adv_y.f.xml:GAD_U3_ADV_Y --> ABS
gad_u3_adv_y.f.xml:GAD_U3_ADV_Y --> Tracer
gad_u3c4_impl_r.f.xml:GAD_U3C4_IMPL_R --> ABS
gad_u3c4_impl_r.f.xml:GAD_U3C4_IMPL_R --> MAX
gad_u3c4_impl_r.f.xml:GAD_U3C4_IMPL_R --> MIN
get_periodic_interval.f.xml:GET_PERIODIC_INTERVAL --> INT
get_periodic_interval.f.xml:GET_PERIODIC_INTERVAL --> MOD
get_periodic_interval.f.xml:GET_PERIODIC_INTERVAL --> NINT
getpwhere.f.xml:getpwhere --> MIN
global_max.f.xml:GLOBAL_MAX_R4 --> MAX
global_max.f.xml:GLOBAL_MAX_R8 --> MAX
gridalt_initialise.f.xml:gridalt_initialise --> gridalt_diagnostics_init
gridalt_initialise.f.xml:gridalt_initialise --> make_phys_grid
gridalt_update.f.xml:gridalt_update --> rstarfacC
gsw_teos10.f.xml:GSW_CT_FROM_PT --> sqrt
gsw_teos10.f.xml:GSW_GIBBS_PT0_PT0 --> sqrt
ini_cg2d.f.xml:INI_CG2D --> ABS
ini_cg2d.f.xml:INI_CG2D --> MAX
ini_cg2d.f.xml:INI_CG2D --> ksurfC
ini_cori.f.xml:INI_CORI --> cos
ini_cori.f.xml:INI_CORI --> exch2_myface
ini_cori.f.xml:INI_CORI --> sin
ini_curvilinear_grid.f.xml:INI_CURVILINEAR_GRID --> DFLOAT
ini_curvilinear_grid.f.xml:INI_CURVILINEAR_GRID --> INT
ini_curvilinear_grid.f.xml:INI_CURVILINEAR_GRID --> LOG10
ini_curvilinear_grid.f.xml:INI_CURVILINEAR_GRID --> MAX
ini_curvilinear_grid.f.xml:INI_CURVILINEAR_GRID --> exch2_myface
ini_depths.f.xml:INI_DEPTHS --> ABS
ini_eos.f.xml:INI_EOS --> MAX
ini_forcing.f.xml:INI_FORCING --> ABS
ini_local_grid.f.xml:INI_LOCAL_GRID --> MOD
ini_masks_etc.f.xml:INI_MASKS_ETC --> MAX
ini_masks_etc.f.xml:INI_MASKS_ETC --> MIN
ini_model_io.f.xml:INI_MODEL_IO --> MIN
ini_model_io.f.xml:INI_MODEL_IO --> SYSTEM
ini_nlfs_vars.f.xml:INI_NLFS_VARS --> MAX
ini_p_ground.f.xml:ANALYLIC_THETA --> ABS
ini_p_ground.f.xml:ANALYLIC_THETA --> COS
ini_p_ground.f.xml:ANALYLIC_THETA --> MAX
ini_p_ground.f.xml:ANALYLIC_THETA --> MIN
ini_p_ground.f.xml:INI_P_GROUND --> INT
ini_parms.f.xml:INI_PARMS --> DFLOAT
ini_parms.f.xml:INI_PARMS --> INT
ini_parms.f.xml:INI_PARMS --> NINT
ini_pressure.f.xml:INI_PRESSURE --> SQRT
ini_pressure.f.xml:INI_PRESSURE --> phiHydF
ini_sigma_hfac.f.xml:INI_SIGMA_HFAC --> MIN
ini_spherical_polar_grid.f.xml:INI_SPHERICAL_POLAR_GRID --> ABS
ini_spherical_polar_grid.f.xml:INI_SPHERICAL_POLAR_GRID --> COS
ini_spherical_polar_grid.f.xml:INI_SPHERICAL_POLAR_GRID --> SIN
ini_spherical_polar_grid.f.xml:INI_SPHERICAL_POLAR_GRID --> SQRT
ini_spherical_polar_grid.f.xml:INI_SPHERICAL_POLAR_GRID --> TAN
ini_spherical_polar_grid.f.xml:INI_SPHERICAL_POLAR_GRID --> sqcosFacU
ini_spherical_polar_grid.f.xml:INI_SPHERICAL_POLAR_GRID --> sqcosFacV
ini_vertical_grid.f.xml:INI_VERTICAL_GRID --> ABS
ini_vertical_grid.f.xml:INI_VERTICAL_GRID --> MAX
ini_vertical_grid.f.xml:INI_VERTICAL_GRID --> MIN
initialise_varia.f.xml:INITIALISE_VARIA --> GRIDALT_UPDATE
integr_continuity.f.xml:INTEGR_CONTINUITY --> utrans
integr_continuity.f.xml:INTEGR_CONTINUITY --> vtrans
main.f.xml:<root> --> setrlstk
main.f.xml:<root> --> sigreg
make_phys_grid.f.xml:MAKE_PHYS_GRID --> abs
mds_flush.f.xml:MDS_FLUSH --> FLUSH
mdsio_check4file.f.xml:MDS_CHECK4FILE --> LEN
mdsio_check4file.f.xml:MDS_CHECK4FILE --> MAX
mdsio_facef_read.f.xml:MDS_FACEF_READ_RS --> exch2_mydnx
mdsio_facef_read.f.xml:MDS_FACEF_READ_RS --> exch2_mydny
mdsio_facef_read.f.xml:MDS_FACEF_READ_RS --> exch2_tbasex
mdsio_facef_read.f.xml:MDS_FACEF_READ_RS --> exch2_tbasey
mdsio_facef_read.f.xml:MDS_FACEF_READ_RS --> exch2_tnx
mdsio_facef_read.f.xml:MDS_FACEF_READ_RS --> exch2_tny
mdsio_read_meta.f.xml:MDS_READ_META --> INT
mdsio_read_meta.f.xml:MDS_READ_META --> LEN
mdsio_read_meta.f.xml:MDS_READ_META --> MIN
mdsio_write_field.f.xml:MDS_WRITE_FIELD --> ABS
mdsio_write_meta.f.xml:MDS_WRITE_META --> MAX
mdsio_write_meta.f.xml:MDS_WRITE_META --> MIN
mdsio_writelocal.f.xml:MDS_WRITELOCAL --> MAX
mdsio_writevec_loc.f.xml:MDS_WRITEVEC_LOC --> ABS
mom_calc_hfacz.f.xml:MOM_CALC_HFACZ --> MIN
mom_calc_hfacz.f.xml:MOM_CALC_HFACZ --> MOD
mom_calc_relvort3.f.xml:MOM_CALC_RELVORT3 --> MOD
mom_calc_visc.f.xml:MOM_CALC_VISC --> ABS
mom_calc_visc.f.xml:MOM_CALC_VISC --> MAX
mom_calc_visc.f.xml:MOM_CALC_VISC --> MIN
mom_calc_visc.f.xml:MOM_CALC_VISC --> SQRT
mom_calc_visc.f.xml:MOM_CALC_VISC --> viscA4_DLthd
mom_calc_visc.f.xml:MOM_CALC_VISC --> viscAh_DLthd
mom_u_botdrag_coeff.f.xml:MOM_U_BOTDRAG_COEFF --> MAX
mom_u_botdrag_coeff.f.xml:MOM_U_BOTDRAG_COEFF --> MIN
mom_u_botdrag_coeff.f.xml:MOM_U_BOTDRAG_COEFF --> SQRT
mom_u_coriolis_nh.f.xml:MOM_U_CORIOLIS_NH --> min
mom_u_implicit_r.f.xml:MOM_U_IMPLICIT_R --> ABS
mom_u_metric_nh.f.xml:MOM_U_METRIC_NH --> min
mom_u_sidedrag.f.xml:MOM_U_SIDEDRAG --> MAX
mom_u_sidedrag.f.xml:MOM_U_SIDEDRAG --> MIN
mom_v_botdrag_coeff.f.xml:MOM_V_BOTDRAG_COEFF --> MAX
mom_v_botdrag_coeff.f.xml:MOM_V_BOTDRAG_COEFF --> MIN
mom_v_botdrag_coeff.f.xml:MOM_V_BOTDRAG_COEFF --> SQRT
mom_v_coriolis_nh.f.xml:MOM_V_CORIOLIS_NH --> min
mom_v_implicit_r.f.xml:MOM_V_IMPLICIT_R --> ABS
mom_v_metric_nh.f.xml:MOM_V_METRIC_NH --> min
mom_v_sidedrag.f.xml:MOM_V_SIDEDRAG --> MAX
mom_v_sidedrag.f.xml:MOM_V_SIDEDRAG --> MIN
mom_vecinv.f.xml:MOM_VECINV --> MIN
