callerfilename,callermodule,callerfunction,calleefilename,calleemodule,calleefunction
./apps/matplotlib/lib/matplotlib/tests/test_image.py,matplotlib.tests.test_image,test_figimage,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,fig.figimage
./apps/matplotlib/lib/matplotlib/tests/test_cbook.py,matplotlib.tests.test_cbook,test_to_prestep,./apps/matplotlib/lib/matplotlib/widgets.py,matplotlib.widgets,assert_array_equal
./apps/matplotlib/lib/matplotlib/axes/_axes.py,matplotlib.axes._axes,merge_kw_rc,++unknown-component++,++unknown-component++,k.split
./apps/matplotlib/lib/matplotlib/tests/test_compare_images.py,matplotlib.tests.test_compare_images,test_invalid_input,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,_image.calculate_rms_and_diff
./apps/matplotlib/lib/matplotlib/_afm.py,matplotlib._afm,family_name,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,self.get_familyname
./apps/matplotlib/lib/matplotlib/tests/test_patches.py,matplotlib.tests.test_patches,test_fancyarrow_setdata,./apps/matplotlib/lib/matplotlib/widgets.py,matplotlib.widgets,np.array
./apps/matplotlib/lib/matplotlib/axes/_axes.py,matplotlib.axes._axes,merge_kw_rc,./apps/matplotlib/lib/matplotlib/pyplot.py,matplotlib.pyplot,mpl.rcParams.items
./apps/matplotlib/lib/mpl_toolkits/mplot3d/axes3d.py,matplotlib.mplot3d.axes3d,draw,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,self._axis_map.values
./apps/matplotlib/lib/matplotlib/colorbar.py,matplotlib.colorbar,__init__,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,self.ax.callbacks.connect
./apps/matplotlib/lib/matplotlib/tests/test_colors.py,matplotlib.tests.test_colors,test_colormap_alpha_array,./apps/matplotlib/lib/matplotlib/widgets.py,matplotlib.widgets,pytest.raises
./apps/matplotlib/lib/mpl_toolkits/mplot3d/tests/test_axes3d.py,matplotlib.tests.test_axes3d,test_named_colors,./apps/matplotlib/lib/matplotlib/projections/geo.py,matplotlib.projections.geo,np.indices
./apps/matplotlib/galleries/users_explain/axes/colorbar_placement.py,colorbar_placement,identify_axes,./apps/matplotlib/lib/matplotlib/pyplot.py,matplotlib.pyplot,plt.subplots
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_errorbar,./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,np.maximum
./apps/matplotlib/lib/matplotlib/tests/test_patches.py,matplotlib.tests.test_patches,test_fancyarrow_setdata,./apps/matplotlib/lib/matplotlib/pyplot.py,matplotlib.pyplot,np.allclose
./apps/matplotlib/lib/matplotlib/tests/test_image.py,matplotlib.tests.test_image,test_figimage,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,fig.figimage
./apps/matplotlib/lib/matplotlib/axes/_axes.py,matplotlib.axes._axes,merge_kw_rc,./apps/matplotlib/lib/matplotlib/backends/backend_webagg.py,matplotlib.backends.backend_webagg,k.startswith
./apps/matplotlib/lib/matplotlib/tests/test_cbook.py,matplotlib.tests.test_cbook,test_to_prestep_empty,./apps/matplotlib/lib/matplotlib/cbook.py,matplotlib.cbook,cbook.pts_to_prestep
./apps/matplotlib/lib/matplotlib/tests/test_colors.py,matplotlib.tests.test_colors,test_colormap_alpha_array,./apps/matplotlib/galleries/examples/mplot3d/intersecting_planes.py,intersecting_planes,cmap
./apps/matplotlib/galleries/examples/ticks/date_concise_formatter.py,date_concise_formatter,millions,./apps/matplotlib/lib/matplotlib/projections/geo.py,matplotlib.projections.geo,np.datetime64
./apps/matplotlib/lib/matplotlib/transforms.py,matplotlib.transforms,_invalidate_internal,./apps/matplotlib/lib/matplotlib/projections/geo.py,matplotlib.projections.geo,parent._invalidate_internal
./apps/matplotlib/lib/matplotlib/tests/test_patches.py,matplotlib.tests.test_patches,test_fancyarrow_setdata,./apps/matplotlib/lib/matplotlib/projections/geo.py,matplotlib.projections.geo,np.round
./apps/matplotlib/lib/matplotlib/colorbar.py,matplotlib.colorbar,locator,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,self.long_axis.get_major_locator
./apps/matplotlib/lib/matplotlib/table.py,matplotlib.table,_approx_text_height,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,self.get_figure
./apps/matplotlib/galleries/examples/ticks/date_concise_formatter.py,date_concise_formatter,millions,./apps/matplotlib/lib/matplotlib/projections/geo.py,matplotlib.projections.geo,np.datetime64
./apps/matplotlib/galleries/users_explain/axes/colorbar_placement.py,colorbar_placement,identify_axes,./apps/matplotlib/lib/matplotlib/backend_bases.py,matplotlib.backend_bases,ax.imshow
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_errorbar,./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,ax.errorbar
./apps/matplotlib/lib/matplotlib/tests/test_colors.py,matplotlib.tests.test_colors,test_colormap_alpha_array,./apps/matplotlib/lib/matplotlib/widgets.py,matplotlib.widgets,np.array
./apps/matplotlib/lib/matplotlib/axes/_axes.py,matplotlib.axes._axes,merge_kw_rc,./apps/matplotlib/galleries/examples/widgets/range_slider.py,range_slider,d.update
./apps/matplotlib/lib/matplotlib/colorbar.py,matplotlib.colorbar,locator,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,self.long_axis.set_major_locator
./apps/matplotlib/lib/matplotlib/axis.py,matplotlib.axis,set_label_position,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,self.label.set_verticalalignment
./apps/matplotlib/galleries/examples/ticks/date_concise_formatter.py,date_concise_formatter,millions,./apps/matplotlib/lib/matplotlib/projections/geo.py,matplotlib.projections.geo,np.datetime64
./apps/matplotlib/galleries/users_explain/axes/colorbar_placement.py,colorbar_placement,identify_axes,./apps/matplotlib/lib/matplotlib/projections/geo.py,matplotlib.projections.geo,np.random.randn
./apps/matplotlib/lib/matplotlib/tests/test_cbook.py,matplotlib.tests.test_cbook,test_to_poststep,./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,np.arange
./apps/matplotlib/lib/matplotlib/tests/test_patches.py,matplotlib.tests.test_patches,test_fancyarrow_setdata,./apps/matplotlib/lib/matplotlib/widgets.py,matplotlib.widgets,np.array
./apps/matplotlib/lib/matplotlib/tests/test_image.py,matplotlib.tests.test_image,test_figimage,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,fig.figimage
./apps/matplotlib/lib/matplotlib/axes/_axes.py,matplotlib.axes._axes,merge_kw_rc,./apps/matplotlib/lib/matplotlib/cbook.py,matplotlib.cbook,cbook.normalize_kwargs
./apps/matplotlib/lib/matplotlib/transforms.py,matplotlib.transforms,set_children,./apps/matplotlib/lib/matplotlib/projections/geo.py,matplotlib.projections.geo,id
./apps/matplotlib/lib/matplotlib/axis.py,matplotlib.axis,set_label_position,./apps/matplotlib/lib/matplotlib/pyplot.py,matplotlib.pyplot,_api.check_getitem
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_errorbar,./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,ax.set_title
./apps/matplotlib/galleries/examples/ticks/date_concise_formatter.py,date_concise_formatter,millions,./apps/matplotlib/lib/matplotlib/projections/geo.py,matplotlib.projections.geo,np.datetime64
./apps/matplotlib/lib/matplotlib/table.py,matplotlib.table,draw,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,self.get_figure._get_renderer
./apps/matplotlib/lib/matplotlib/tests/test_colors.py,matplotlib.tests.test_colors,test_colormap_alpha_array,./apps/matplotlib/galleries/examples/mplot3d/intersecting_planes.py,intersecting_planes,cmap
./apps/matplotlib/lib/matplotlib/tests/test_patches.py,matplotlib.tests.test_patches,test_fancyarrow_setdata,./apps/matplotlib/doc/_embedded_plots/axes_margins.py,sphinxext.axes_margins,arrow.set_data
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_errorbar,./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,ax.set_ylim
./apps/matplotlib/lib/matplotlib/tests/test_colors.py,matplotlib.tests.test_colors,test_colormap_alpha_array,./apps/matplotlib/lib/matplotlib/widgets.py,matplotlib.widgets,assert_array_equal
./apps/matplotlib/galleries/examples/ticks/date_concise_formatter.py,date_concise_formatter,millions,./apps/matplotlib/lib/matplotlib/projections/geo.py,matplotlib.projections.geo,np.datetime64
./apps/matplotlib/galleries/users_explain/axes/colorbar_placement.py,colorbar_placement,identify_axes,./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,ax.inset_axes
./apps/matplotlib/lib/matplotlib/table.py,matplotlib.table,draw,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,self.get_figure
./apps/matplotlib/lib/matplotlib/tests/test_cbook.py,matplotlib.tests.test_cbook,test_to_poststep,./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,np.arange
./apps/matplotlib/lib/matplotlib/tests/test_patches.py,matplotlib.tests.test_patches,test_fancyarrow_setdata,./apps/matplotlib/lib/matplotlib/pyplot.py,matplotlib.pyplot,np.allclose
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_errorbar,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,fig.suptitle
./apps/matplotlib/lib/matplotlib/transforms.py,matplotlib.transforms,set_children,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,weakref.ref
./apps/matplotlib/lib/matplotlib/table.py,matplotlib.table,draw,./apps/matplotlib/galleries/examples/text_labels_and_annotations/angle_annotation.py,angle_annotation,RuntimeError
./apps/matplotlib/lib/matplotlib/tests/test_image.py,matplotlib.tests.test_image,test_figimage,./apps/matplotlib/galleries/examples/axisartist/demo_curvelinear_grid.py,demo_curvelinear_grid,pytest.mark.parametrize
./apps/matplotlib/galleries/examples/ticks/date_concise_formatter.py,date_concise_formatter,millions,./apps/matplotlib/lib/matplotlib/projections/geo.py,matplotlib.projections.geo,np.datetime64
./apps/matplotlib/galleries/users_explain/axes/colorbar_placement.py,colorbar_placement,identify_axes,./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,ax.set_title
./apps/matplotlib/lib/matplotlib/colorbar.py,matplotlib.colorbar,minorlocator,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,self.long_axis.get_minor_locator
./apps/matplotlib/lib/matplotlib/tests/test_patches.py,matplotlib.tests.test_patches,test_fancyarrow_setdata,./apps/matplotlib/lib/matplotlib/projections/geo.py,matplotlib.projections.geo,np.round
./apps/matplotlib/lib/matplotlib/tests/test_colors.py,matplotlib.tests.test_colors,test_colormap_alpha_array,./apps/matplotlib/galleries/examples/mplot3d/intersecting_planes.py,intersecting_planes,cmap
./apps/matplotlib/lib/mpl_toolkits/mplot3d/tests/test_axes3d.py,matplotlib.tests.test_axes3d,test_named_colors,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,np.full
./apps/matplotlib/lib/matplotlib/transforms.py,matplotlib.transforms,set_children,./apps/matplotlib/lib/matplotlib/cbook.py,matplotlib.cbook,pop
./apps/matplotlib/lib/matplotlib/table.py,matplotlib.table,draw,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,self.get_visible
./apps/matplotlib/galleries/users_explain/axes/colorbar_placement.py,colorbar_placement,identify_axes,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,fig.colorbar
./apps/matplotlib/lib/matplotlib/tests/test_cbook.py,matplotlib.tests.test_cbook,test_to_poststep,./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,np.arange
./apps/matplotlib/lib/matplotlib/tests/test_colors.py,matplotlib.tests.test_colors,test_colormap_alpha_array,./apps/matplotlib/lib/matplotlib/widgets.py,matplotlib.widgets,assert_array_equal
./apps/matplotlib/galleries/examples/ticks/date_concise_formatter.py,date_concise_formatter,millions,++unknown-component++,++unknown-component++,enumerate
./apps/matplotlib/lib/matplotlib/colorbar.py,matplotlib.colorbar,minorlocator,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,self.long_axis.set_minor_locator
./apps/matplotlib/lib/matplotlib/table.py,matplotlib.table,draw,./apps/matplotlib/lib/matplotlib/projections/geo.py,matplotlib.projections.geo,renderer.open_group
./apps/matplotlib/lib/matplotlib/axis.py,matplotlib.axis,_update_label_position,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,self._get_tick_boxes_siblings
./apps/matplotlib/lib/mpl_toolkits/mplot3d/tests/test_axes3d.py,matplotlib.tests.test_axes3d,test_named_colors,./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,ax.voxels
./apps/matplotlib/lib/matplotlib/tests/test_colors.py,matplotlib.tests.test_colors,test_colormap_alpha_array,./apps/matplotlib/lib/matplotlib/widgets.py,matplotlib.widgets,astype
./apps/matplotlib/lib/mpl_toolkits/mplot3d/tests/test_axes3d.py,matplotlib.tests.test_axes3d,test_named_colors,./apps/matplotlib/lib/matplotlib/testing/decorators.py,matplotlib.testing.decorators,mpl3d_image_comparison
./apps/matplotlib/galleries/examples/ticks/date_concise_formatter.py,date_concise_formatter,millions,./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,ax.plot
./apps/matplotlib/lib/matplotlib/table.py,matplotlib.table,draw,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,self.get_gid
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_errorbar,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,plt.figure
./apps/matplotlib/lib/matplotlib/tests/test_image.py,matplotlib.tests.test_image,test_figimage,./apps/matplotlib/lib/matplotlib/testing/decorators.py,matplotlib.testing.decorators,image_comparison
./apps/matplotlib/lib/matplotlib/table.py,matplotlib.table,draw,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,self._update_positions
./apps/matplotlib/galleries/examples/ticks/date_concise_formatter.py,date_concise_formatter,millions,./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,ax.set_xlim
./apps/matplotlib/galleries/users_explain/axes/constrainedlayout_guide.py,constrainedlayout_guide,example_plot,./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,ax.plot
./apps/matplotlib/lib/matplotlib/axis.py,matplotlib.axis,_update_label_position,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,self.label.get_position
./apps/matplotlib/galleries/tutorials/lifecycle.py,lifecycle,example_plot,./apps/matplotlib/lib/matplotlib/pyplot.py,matplotlib.pyplot,plt.setp
./apps/matplotlib/lib/matplotlib/colorbar.py,matplotlib.colorbar,formatter,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,self.long_axis.get_major_formatter
./apps/matplotlib/lib/matplotlib/table.py,matplotlib.table,draw,./apps/matplotlib/lib/matplotlib/projections/geo.py,matplotlib.projections.geo,sorted
./apps/matplotlib/lib/matplotlib/tests/test_patches.py,matplotlib.tests.test_patches,test_large_arc,./apps/matplotlib/lib/matplotlib/pyplot.py,matplotlib.pyplot,plt.subplots
./apps/matplotlib/lib/matplotlib/tests/test_cbook.py,matplotlib.tests.test_cbook,test_to_poststep,./apps/matplotlib/lib/matplotlib/cbook.py,matplotlib.cbook,cbook.pts_to_poststep
./apps/matplotlib/lib/matplotlib/axes/_axes.py,matplotlib.axes._axes,merge_kw_rc,./apps/matplotlib/lib/matplotlib/cbook.py,matplotlib.cbook,cbook.normalize_kwargs
./apps/matplotlib/galleries/examples/ticks/date_concise_formatter.py,date_concise_formatter,millions,./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,ax.tick_params
./apps/matplotlib/lib/matplotlib/transforms.py,matplotlib.transforms,_check,++imported++,numpy,isinstance
./apps/matplotlib/lib/mpl_toolkits/axisartist/axislines.py,matplotlib.axisartist.axislines,_to_xy,++unknown-component++,++unknown-component++,np.stack
./apps/matplotlib/lib/matplotlib/table.py,matplotlib.table,draw,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,self._cells.self._cells.draw
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_errorbar,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,fig.gca
./apps/matplotlib/lib/matplotlib/tests/test_colors.py,matplotlib.tests.test_colors,test_colormap_bad_data_with_alpha,./apps/matplotlib/galleries/examples/mplot3d/intersecting_planes.py,intersecting_planes,cmap
./apps/matplotlib/lib/matplotlib/axes/_axes.py,matplotlib.axes._axes,merge_kw_rc,./apps/matplotlib/lib/matplotlib/pyplot.py,matplotlib.pyplot,merge_kw_rc
./apps/matplotlib/galleries/tutorials/lifecycle.py,lifecycle,example_plot,./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,ax.get_xticklabels
./apps/matplotlib/galleries/examples/ticks/date_concise_formatter.py,date_concise_formatter,millions,./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,axs.axs.set_title
./apps/matplotlib/lib/matplotlib/transforms.py,matplotlib.transforms,_check,./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,_api.warn_external
./apps/matplotlib/lib/matplotlib/colorbar.py,matplotlib.colorbar,formatter,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,self.long_axis.set_major_formatter
./apps/matplotlib/lib/matplotlib/axis.py,matplotlib.axis,_update_label_position,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,mtransforms.Bbox.union
./apps/matplotlib/lib/mpl_toolkits/mplot3d/axis3d.py,matplotlib.mplot3d.axis3d,_get_axis_line_edge_points,./apps/matplotlib/lib/matplotlib/_docstring.py,matplotlib._docstring,edge_point_0.copy
./apps/matplotlib/lib/matplotlib/table.py,matplotlib.table,draw,./apps/matplotlib/lib/matplotlib/pyplot.py,matplotlib.pyplot,renderer.close_group
./apps/matplotlib/lib/mpl_toolkits/mplot3d/tests/test_axes3d.py,matplotlib.tests.test_axes3d,test_rgb_data,./apps/matplotlib/lib/matplotlib/pyplot.py,matplotlib.pyplot,plt.subplots
./apps/matplotlib/lib/matplotlib/axis.py,matplotlib.axis,_update_label_position,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,self.axes.spines.get.get_window_extent
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_errorbar,./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,ax.errorbar
./apps/matplotlib/lib/matplotlib/tests/test_patches.py,matplotlib.tests.test_patches,test_large_arc,./apps/matplotlib/lib/matplotlib/pyplot.py,matplotlib.pyplot,Arc
./apps/matplotlib/lib/matplotlib/tests/test_image.py,matplotlib.tests.test_image,test_image_python_io,./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,ax.plot
./apps/matplotlib/galleries/examples/ticks/date_concise_formatter.py,date_concise_formatter,millions,./apps/matplotlib/lib/matplotlib/backend_bases.py,matplotlib.backend_bases,plt.show
./apps/matplotlib/lib/matplotlib/tests/test_cbook.py,matplotlib.tests.test_cbook,test_to_poststep,./apps/matplotlib/lib/matplotlib/widgets.py,matplotlib.widgets,np.asarray
./apps/matplotlib/lib/matplotlib/tests/test_colors.py,matplotlib.tests.test_colors,test_colormap_bad_data_with_alpha,./apps/matplotlib/galleries/examples/mplot3d/intersecting_planes.py,intersecting_planes,cmap
./apps/matplotlib/lib/matplotlib/axes/_axes.py,matplotlib.axes._axes,merge_kw_rc,./apps/matplotlib/lib/matplotlib/pyplot.py,matplotlib.pyplot,merge_kw_rc
./apps/matplotlib/lib/matplotlib/axis.py,matplotlib.axis,_update_label_position,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,self.axes.spines.get
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_errorbar,./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,ax.set_title
./apps/matplotlib/lib/matplotlib/tests/test_patches.py,matplotlib.tests.test_patches,test_large_arc,./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,ax.add_patch
./apps/matplotlib/lib/matplotlib/tests/test_image.py,matplotlib.tests.test_image,test_image_python_io,./apps/matplotlib/lib/matplotlib/pyplot.py,matplotlib.pyplot,plt.subplots
./apps/matplotlib/lib/matplotlib/tests/test_colors.py,matplotlib.tests.test_colors,test_colormap_bad_data_with_alpha,./apps/matplotlib/lib/matplotlib/widgets.py,matplotlib.widgets,assert_array_equal
./apps/matplotlib/lib/matplotlib/transforms.py,matplotlib.transforms,_check,./apps/matplotlib/lib/matplotlib/widgets.py,matplotlib.widgets,np.asarray
./apps/matplotlib/lib/matplotlib/axis.py,matplotlib.axis,_update_label_position,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,self.label.set_position
./apps/matplotlib/galleries/users_explain/axes/axes_scales.py,axes_scales,identify_axes,./apps/matplotlib/lib/matplotlib/pyplot.py,matplotlib.pyplot,plt.subplot_mosaic
./apps/matplotlib/lib/matplotlib/colorbar.py,matplotlib.colorbar,minorformatter,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,self.long_axis.get_minor_formatter
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_errorbar,./apps/matplotlib/lib/matplotlib/testing/decorators.py,matplotlib.testing.decorators,image_comparison
./apps/matplotlib/lib/matplotlib/tests/test_patches.py,matplotlib.tests.test_patches,test_large_arc,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,ax.set_axis_off
./apps/matplotlib/lib/matplotlib/axes/_axes.py,matplotlib.axes._axes,merge_kw_rc,./apps/matplotlib/lib/matplotlib/pyplot.py,matplotlib.pyplot,merge_kw_rc
./apps/matplotlib/lib/matplotlib/transforms.py,matplotlib.transforms,_check,./apps/matplotlib/lib/matplotlib/widgets.py,matplotlib.widgets,any
./apps/matplotlib/lib/matplotlib/table.py,matplotlib.table,_get_grid_bbox,./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,cell.get_window_extent
./apps/matplotlib/lib/matplotlib/tests/test_cbook.py,matplotlib.tests.test_cbook,test_to_poststep,./apps/matplotlib/lib/matplotlib/widgets.py,matplotlib.widgets,np.asarray
./apps/matplotlib/lib/mpl_toolkits/axisartist/axislines.py,matplotlib.axisartist.axislines,_to_xy,./apps/matplotlib/lib/matplotlib/projections/geo.py,matplotlib.projections.geo,np.broadcast_arrays
./apps/matplotlib/lib/matplotlib/axis.py,matplotlib.axis,_update_label_position,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,self.get_figure
./apps/matplotlib/lib/matplotlib/tests/test_colors.py,matplotlib.tests.test_colors,test_colormap_bad_data_with_alpha,./apps/matplotlib/galleries/examples/mplot3d/intersecting_planes.py,intersecting_planes,cmap
./apps/matplotlib/galleries/examples/ticks/date_concise_formatter.py,date_concise_formatter,millions,./apps/matplotlib/lib/matplotlib/pyplot.py,matplotlib.pyplot,plt.subplots
./apps/matplotlib/lib/matplotlib/transforms.py,matplotlib.transforms,_check,./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,_api.warn_external
./apps/matplotlib/lib/matplotlib/colorbar.py,matplotlib.colorbar,minorformatter,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,self.long_axis.set_minor_formatter
./apps/matplotlib/lib/matplotlib/table.py,matplotlib.table,_get_grid_bbox,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,self._cells.items
./apps/matplotlib/lib/matplotlib/tests/test_patches.py,matplotlib.tests.test_patches,test_large_arc,./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,ax.set_aspect
./apps/matplotlib/lib/matplotlib/testing/_markers.py,matplotlib.testing._markers,_gen_multi_font_text,./apps/matplotlib/lib/matplotlib/pyplot.py,matplotlib.pyplot,logging.getLogger
./apps/matplotlib/lib/matplotlib/tests/test_colors.py,matplotlib.tests.test_colors,test_colormap_bad_data_with_alpha,./apps/matplotlib/lib/matplotlib/widgets.py,matplotlib.widgets,assert_array_equal
./apps/matplotlib/lib/matplotlib/axes/_axes.py,matplotlib.axes._axes,merge_kw_rc,./apps/matplotlib/lib/matplotlib/pyplot.py,matplotlib.pyplot,merge_kw_rc
./apps/matplotlib/galleries/users_explain/axes/axes_scales.py,axes_scales,identify_axes,./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,np.arange
./apps/matplotlib/lib/mpl_toolkits/mplot3d/tests/test_axes3d.py,matplotlib.tests.test_axes3d,test_rgb_data,./apps/matplotlib/lib/matplotlib/projections/geo.py,matplotlib.projections.geo,np.indices
./apps/matplotlib/lib/matplotlib/axis.py,matplotlib.axis,_update_label_position,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,mtransforms.Bbox.union
./apps/matplotlib/lib/matplotlib/tests/test_patches.py,matplotlib.tests.test_patches,test_large_arc,./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,ax1.set_xlim
./apps/matplotlib/galleries/examples/ticks/date_concise_formatter.py,date_concise_formatter,millions,++unknown-component++,++unknown-component++,enumerate
./apps/matplotlib/lib/matplotlib/transforms.py,matplotlib.transforms,frozen,./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,Bbox
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_mixed_errorbar_polar_caps,./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,plt.figure
./apps/matplotlib/lib/matplotlib/tests/test_cbook.py,matplotlib.tests.test_cbook,test_to_poststep,./apps/matplotlib/lib/matplotlib/widgets.py,matplotlib.widgets,np.asarray
./apps/matplotlib/lib/mpl_toolkits/mplot3d/axes3d.py,matplotlib.mplot3d.axes3d,draw,./apps/matplotlib/lib/matplotlib/pyplot.py,matplotlib.pyplot,artist.do_3d_projection
