callerfilename,callermodule,callerfunction,calleefilename,calleemodule,calleefunction
apps/anytree/tests/test_walker.py,anytreetests.test_walker,test_walker,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_levelordergroup,apps/anytree/src/anytree/iterators/levelordergroupiter.py,anytreeiterators.levelordergroupiter.LevelOrderGroupIter,LevelOrderGroupIter
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_levelordergroup,apps/anytree/tests/helper.py,anytreetests.helper,eq_
apps/anytree/tests/test_dotexport.py,anytreetests.test_dotexport,test_tree2,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_dictimporter.py,anytreetests.test_dictimporter,test_dict_importer_node,apps/anytree/src/anytree/importer/dictimporter.py,anytreeimporter.dictimporter.DictImporter,DictImporter
apps/anytree/tests/test_node.py,anytreetests.test_node,test_descendants,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_levelordergroup,poplib,poplib,list
apps/anytree/src/anytree/exporter/mermaidexporter.py,anytree.exporter.mermaidexporter,_default_nodenamefunc,tokenize,tokenize,next
apps/anytree/tests/test_dictimporter.py,anytreetests.test_dictimporter,test_dict_importer,locale,locale,str
apps/anytree/tests/test_dotexport.py,anytreetests.test_dotexport,test_tree2,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_levelordergroup,apps/anytree/src/anytree/iterators/levelordergroupiter.py,anytreeiterators.levelordergroupiter.LevelOrderGroupIter,LevelOrderGroupIter
apps/anytree/tests/test_node.py,anytreetests.test_node,test_descendants,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_lightnode.py,anytreetests.test_lightnode,test_parent_child,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,LightNode
apps/anytree/tests/test_uniquedotexporter.py,anytreetests.test_uniquedotexporter,test_esc,apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter.DotExporter,UniqueDotExporter
apps/anytree/tests/test_dotexport.py,anytreetests.test_dotexport,test_tree2,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_dictimporter.py,anytreetests.test_dictimporter,test_dict_importer,locale,locale,str.splitlines
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_levelordergroup,apps/anytree/src/anytree/iterators/levelordergroupiter.py,anytreeiterators.levelordergroupiter.LevelOrderGroupIter,LevelOrderGroupIter
apps/anytree/tests/test_dotexport.py,anytreetests.test_dotexport,test_tree2,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_node.py,anytreetests.test_node,test_parent_child,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_node.py,anytreetests.test_node,test_descendants,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_levelordergroup,apps/anytree/tests/helper.py,anytreetests.helper,eq_
apps/anytree/tests/test_lightnode.py,anytreetests.test_lightnode,test_parent_child,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,LightNode
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_levelordergroup,tokenize,tokenize,next
apps/anytree/tests/test_dotexport.py,anytreetests.test_dotexport,test_tree2,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_node.py,anytreetests.test_node,test_parent_child,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_node.py,anytreetests.test_node,test_descendants,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_levelordergroup,apps/anytree/tests/helper.py,anytreetests.helper,eq_
apps/anytree/tests/test_lightnode.py,anytreetests.test_lightnode,test_parent_child,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,LightNode
apps/anytree/tests/test_dotexport.py,anytreetests.test_dotexport,test_tree2,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_levelordergroup,tokenize,tokenize,next
apps/anytree/tests/test_dotexport.py,anytreetests.test_dotexport,test_tree2,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_dictimporter.py,anytreetests.test_dictimporter,test_dict_importer,apps/anytree/src/anytree/importer/dictimporter.py,anytreeimporter.dictimporter.DictImporter,DictImporter
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_levelordergroup,apps/anytree/tests/helper.py,anytreetests.helper,eq_
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_preorder,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_node.py,anytreetests.test_node,test_root,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_lightnode.py,anytreetests.test_lightnode,test_parent_child,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,LightNode
apps/anytree/tests/test_dotexport.py,anytreetests.test_dotexport,test_tree1,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_levelordergroup,poplib,poplib,list
apps/anytree/src/anytree/render.py,anytree.render,__init__,configparser,configparser,collections.namedtuple
apps/anytree/tests/test_node.py,anytreetests.test_node,test_detach_children,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_node.py,anytreetests.test_node,test_root,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_dictimporter.py,anytreetests.test_dictimporter,test_dict_importer,apps/anytree/src/anytree/render.py,anytree.render.RenderTree,RenderTree
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_zigzaggroup,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_dotexport.py,anytreetests.test_dotexport,test_tree2,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_dictimporter.py,anytreetests.test_dictimporter,test_dict_importer,apps/anytree/src/anytree/exporter/dictexporter.py,anytree.exporter.dictexporter,exporter.export
apps/anytree/tests/test_node.py,anytreetests.test_node,test_detach_children,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_node.py,anytreetests.test_node,test_root,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_lightnode.py,anytreetests.test_lightnode,test_detach_children,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,LightNode
apps/anytree/tests/test_dotexport.py,anytreetests.test_dotexport,test_tree2,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_dictimporter.py,anytreetests.test_dictimporter,test_dict_importer,apps/anytree/tests/helper.py,anytreetests.helper,eq_
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_zigzaggroup,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_node.py,anytreetests.test_node,test_detach_children,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_node.py,anytreetests.test_node,test_root,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_dictimporter.py,anytreetests.test_dictimporter,test_dict_importer,apps/anytree/tests/helper.py,anytreetests.helper,eq_
apps/anytree/tests/test_lightnode.py,anytreetests.test_lightnode,test_detach_children,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,LightNode
apps/anytree/tests/test_dictimporter.py,anytreetests.test_dictimporter,test_dict_importer,apps/anytree/src/anytree/importer/dictimporter.py,anytreeimporter.dictimporter,importer.import_
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_zigzaggroup,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_dotexport.py,anytreetests.test_dotexport,edgeattrfunc,apps/anytree/src/anytree/render.py,anytree.render.RenderTree,RenderTreeGraph
apps/anytree/tests/test_node.py,anytreetests.test_node,test_detach_children,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_node.py,anytreetests.test_node,test_root,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_dotexport.py,anytreetests.test_dotexport,test_tree1,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_lightnode.py,anytreetests.test_lightnode,test_detach_children,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,LightNode
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_zigzaggroup,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/src/anytree/cachedsearch.py,anytree.cachedsearch,find_by_attr,apps/anytree/src/anytree/cachedsearch.py,anytree.cachedsearch,_cache
apps/anytree/tests/test_dotexport.py,anytreetests.test_dotexport,test_tree1,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_node.py,anytreetests.test_node,test_detach_children,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_node.py,anytreetests.test_node,test_root,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_dotexport.py,anytreetests.test_dotexport,edgeattrfunc,apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter,r.to_dotfile
apps/anytree/tests/test_lightnode.py,anytreetests.test_lightnode,test_detach_children,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,LightNode
apps/anytree/tests/test_dotexport.py,anytreetests.test_dotexport,edgeattrfunc,++imported++,test2ref,assert_refdata
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_zigzaggroup,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_node.py,anytreetests.test_node,test_detach_children,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_node.py,anytreetests.test_node,test_root,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_lightnode.py,anytreetests.test_lightnode,test_detach_children,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,LightNode
apps/anytree/tests/test_dotexport.py,anytreetests.test_dotexport,test_tree1,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_zigzaggroup,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_node.py,anytreetests.test_node,test_detach_children,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_node.py,anytreetests.test_node,test_siblings,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_dotexport.py,anytreetests.test_dotexport,test_tree_png,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_lightnode.py,anytreetests.test_lightnode,test_detach_children,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,LightNode
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_zigzaggroup,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_walker.py,anytreetests.test_walker,test_walker,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_node.py,anytreetests.test_node,test_detach_children,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_node.py,anytreetests.test_node,test_siblings,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_lightnode.py,anytreetests.test_lightnode,test_detach_children,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,LightNode
apps/anytree/src/anytree/render.py,anytree.render,__init__,apps/anytree/src/anytree/search.py,anytree.search,super.__init__
apps/anytree/tests/test_walker.py,anytreetests.test_walker,test_walker,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_zigzaggroup,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_special_methods_access.py,anytreetests.test_special_methods_access,test_find_by_attr,tokenize,tokenize,hasattr
apps/anytree/tests/test_examples.py,anytreetests.test_examples,test_stackoverflow,apps/anytree/tests/helper.py,anytreetests.helper,eq_
apps/anytree/src/anytree/render.py,anytree.render,__init__,tokenize,tokenize,super
apps/anytree/tests/test_walker.py,anytreetests.test_walker,test_walker,apps/anytree/src/anytree/walker.py,anytree.walker,w.walk
apps/anytree/tests/test_node.py,anytreetests.test_node,test_detach_children,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_special_methods_access.py,anytreetests.test_special_methods_access,prevent_access,configparser,configparser,AssertionError
apps/anytree/tests/test_node.py,anytreetests.test_node,test_siblings,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_lightnode.py,anytreetests.test_lightnode,test_detach_children,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,LightNode
apps/anytree/src/anytree/cachedsearch.py,anytree.cachedsearch,wrapped,apps/anytree/src/anytree/cachedsearch.py,anytree.cachedsearch,func
apps/anytree/tests/test_resolver.py,anytreetests.test_resolver,test_glob_relaxed,apps/anytree/src/anytree/resolver.py,anytree.resolver,r.glob
apps/anytree/tests/test_walker.py,anytreetests.test_walker,test_walker,apps/anytree/tests/helper.py,anytreetests.helper,assert_raises
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_zigzaggroup,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/src/anytree/cachedsearch.py,anytree.cachedsearch,wrapped,++imported++,functools,wraps
apps/anytree/tests/test_resolver.py,anytreetests.test_resolver,test_glob_relaxed,apps/anytree/src/anytree/resolver.py,anytree.resolver,r.glob
apps/anytree/src/anytree/cachedsearch.py,anytree.cachedsearch,findall,apps/anytree/src/anytree/search.py,anytree.search,search.findall
apps/anytree/tests/test_walker.py,anytreetests.test_walker,test_walker,apps/anytree/src/anytree/walker.py,anytree.walker,w.walk
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_zigzaggroup,apps/anytree/tests/helper.py,anytreetests.helper,eq_
apps/anytree/tests/test_node.py,anytreetests.test_node,test_children_setter,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_node.py,anytreetests.test_node,test_siblings,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/src/anytree/cachedsearch.py,anytree.cachedsearch,findall,apps/anytree/src/anytree/cachedsearch.py,anytree.cachedsearch,_cache
apps/anytree/tests/test_special_methods_access.py,anytreetests.test_special_methods_access,__new__,threading,threading,setattr
apps/anytree/tests/test_resolver.py,anytreetests.test_resolver,test_glob_relaxed,apps/anytree/src/anytree/resolver.py,anytree.resolver,r.glob
apps/anytree/tests/test_walker.py,anytreetests.test_walker,test_walker,apps/anytree/tests/helper.py,anytreetests.helper,eq_
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_zigzaggroup,poplib,poplib,list
apps/anytree/tests/test_resolver.py,anytreetests.test_resolver,test_glob_relaxed,apps/anytree/src/anytree/resolver.py,anytree.resolver,r.glob
apps/anytree/tests/test_walker.py,anytreetests.test_walker,test_walker,apps/anytree/src/anytree/walker.py,anytree.walker,w.walk
apps/anytree/tests/test_special_methods_access.py,anytreetests.test_special_methods_access,__new__,threading,threading,functools.partial
apps/anytree/src/anytree/cachedsearch.py,anytree.cachedsearch,findall_by_attr,apps/anytree/src/anytree/search.py,anytree.search,search.findall_by_attr
apps/anytree/tests/test_node.py,anytreetests.test_node,test_siblings,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_special_methods_access.py,anytreetests.test_special_methods_access,__new__,decimal,decimal,super.__new__
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_zigzaggroup,apps/anytree/src/anytree/iterators/zigzaggroupiter.py,anytreeiterators.zigzaggroupiter.ZigZagGroupIter,ZigZagGroupIter
apps/anytree/tests/test_resolver.py,anytreetests.test_resolver,test_glob_relaxed,apps/anytree/src/anytree/resolver.py,anytree.resolver,r.glob
apps/anytree/src/anytree/cachedsearch.py,anytree.cachedsearch,findall_by_attr,apps/anytree/src/anytree/cachedsearch.py,anytree.cachedsearch,_cache
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_zigzaggroup,apps/anytree/tests/helper.py,anytreetests.helper,eq_
apps/anytree/tests/test_walker.py,anytreetests.test_walker,test_walker,apps/anytree/tests/helper.py,anytreetests.helper,eq_
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_preorder,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_special_methods_access.py,anytreetests.test_special_methods_access,__new__,tokenize,tokenize,super
apps/anytree/tests/test_resolver.py,anytreetests.test_resolver,test_glob_relaxed,apps/anytree/src/anytree/resolver.py,anytree.resolver,r.glob
apps/anytree/tests/test_walker.py,anytreetests.test_walker,test_walker,apps/anytree/src/anytree/walker.py,anytree.walker,w.walk
apps/anytree/tests/test_node.py,anytreetests.test_node,test_siblings,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_zigzaggroup,poplib,poplib,list
apps/anytree/src/anytree/cachedsearch.py,anytree.cachedsearch,find,apps/anytree/src/anytree/search.py,anytree.search,search.find
apps/anytree/tests/test_special_methods_access.py,anytreetests.test_special_methods_access,__init__,apps/anytree/src/anytree/search.py,anytree.search,super.__init__
apps/anytree/tests/test_resolver.py,anytreetests.test_resolver,test_glob_relaxed,apps/anytree/src/anytree/resolver.py,anytree.resolver,r.glob
apps/anytree/tests/test_walker.py,anytreetests.test_walker,test_walker,apps/anytree/tests/helper.py,anytreetests.helper,eq_
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_preorder,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/src/anytree/cachedsearch.py,anytree.cachedsearch,find,apps/anytree/src/anytree/cachedsearch.py,anytree.cachedsearch,_cache
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_zigzaggroup,apps/anytree/src/anytree/iterators/zigzaggroupiter.py,anytreeiterators.zigzaggroupiter.ZigZagGroupIter,ZigZagGroupIter
apps/anytree/tests/test_resolver.py,anytreetests.test_resolver,test_glob_relaxed,apps/anytree/src/anytree/resolver.py,anytree.resolver,r.glob
apps/anytree/tests/test_walker.py,anytreetests.test_walker,test_walker,apps/anytree/src/anytree/walker.py,anytree.walker,w.walk
apps/anytree/tests/test_special_methods_access.py,anytreetests.test_special_methods_access,__init__,tokenize,tokenize,super
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_zigzaggroup,apps/anytree/tests/helper.py,anytreetests.helper,eq_
apps/anytree/tests/test_node.py,anytreetests.test_node,test_siblings,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_resolver.py,anytreetests.test_resolver,test_glob_relaxed,apps/anytree/src/anytree/resolver.py,anytree.resolver,r.glob
apps/anytree/src/anytree/cachedsearch.py,anytree.cachedsearch,find_by_attr,apps/anytree/src/anytree/search.py,anytree.search,search.find_by_attr
apps/anytree/tests/test_walker.py,anytreetests.test_walker,test_walker,apps/anytree/tests/helper.py,anytreetests.helper,eq_
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_zigzaggroup,poplib,poplib,list
apps/anytree/tests/test_resolver.py,anytreetests.test_resolver,test_glob_relaxed,apps/anytree/src/anytree/resolver.py,anytree.resolver,r.glob
apps/anytree/tests/test_walker.py,anytreetests.test_walker,test_walker,apps/anytree/src/anytree/walker.py,anytree.walker,w.walk
apps/anytree/tests/test_node.py,anytreetests.test_node,test_is_leaf,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_zigzaggroup,apps/anytree/src/anytree/iterators/zigzaggroupiter.py,anytreeiterators.zigzaggroupiter.ZigZagGroupIter,ZigZagGroupIter
apps/anytree/tests/test_resolver.py,anytreetests.test_resolver,test_glob_relaxed,apps/anytree/src/anytree/resolver.py,anytree.resolver,r.glob
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_postorder,poplib,poplib,list
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_zigzaggroup,apps/anytree/tests/helper.py,anytreetests.helper,eq_
apps/anytree/tests/test_walker.py,anytreetests.test_walker,test_walker,apps/anytree/tests/helper.py,anytreetests.helper,eq_
apps/anytree/tests/test_resolver.py,anytreetests.test_resolver,test_glob_relaxed,apps/anytree/src/anytree/resolver.py,anytree.resolver,r.glob
apps/anytree/tests/test_walker.py,anytreetests.test_walker,test_walker,apps/anytree/src/anytree/walker.py,anytree.walker,w.walk
apps/anytree/tests/test_search.py,anytreetests.test_search,test_findall_by_attr,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_postorder,apps/anytree/src/anytree/iterators/postorderiter.py,anytreeiterators.postorderiter.PostOrderIter,PostOrderIter
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_zigzaggroup,poplib,poplib,list
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_postorder,apps/anytree/tests/helper.py,anytreetests.helper,eq_
apps/anytree/tests/test_resolver.py,anytreetests.test_resolver,test_glob_relaxed,apps/anytree/src/anytree/resolver.py,anytree.resolver,r.glob
apps/anytree/tests/test_walker.py,anytreetests.test_walker,test_walker,apps/anytree/tests/helper.py,anytreetests.helper,eq_
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_zigzaggroup,apps/anytree/src/anytree/iterators/zigzaggroupiter.py,anytreeiterators.zigzaggroupiter.ZigZagGroupIter,ZigZagGroupIter
apps/anytree/tests/test_resolver.py,anytreetests.test_resolver,test_glob_relaxed,apps/anytree/src/anytree/resolver.py,anytree.resolver,r.glob
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_postorder,poplib,poplib,list
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_zigzaggroup,apps/anytree/tests/helper.py,anytreetests.helper,eq_
apps/anytree/tests/test_walker.py,anytreetests.test_walker,test_walker,apps/anytree/src/anytree/walker.py,anytree.walker.Walker,Walker
apps/anytree/tests/test_resolver.py,anytreetests.test_resolver,test_glob_relaxed,apps/anytree/src/anytree/resolver.py,anytree.resolver,r.glob
apps/anytree/tests/test_render.py,anytreetests.test_render,test_render_str,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,anytree.Node
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_postorder,apps/anytree/src/anytree/iterators/postorderiter.py,anytreeiterators.postorderiter.PostOrderIter,PostOrderIter
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_zigzaggroup,poplib,poplib,list
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_postorder,apps/anytree/tests/helper.py,anytreetests.helper,eq_
apps/anytree/tests/test_resolver.py,anytreetests.test_resolver,test_glob_relaxed,apps/anytree/src/anytree/resolver.py,anytree.resolver,r.glob
apps/anytree/tests/test_dotexport.py,anytreetests.test_dotexport,test_tree1,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_zigzaggroup,apps/anytree/src/anytree/iterators/zigzaggroupiter.py,anytreeiterators.zigzaggroupiter.ZigZagGroupIter,ZigZagGroupIter
apps/anytree/tests/test_resolver.py,anytreetests.test_resolver,test_glob_relaxed,apps/anytree/src/anytree/resolver.py,anytree.resolver,r.glob
apps/anytree/tests/test_render.py,anytreetests.test_render,test_render_str,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,anytree.Node
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_postorder,poplib,poplib,list
apps/anytree/tests/test_dotexport.py,anytreetests.test_dotexport,test_tree1,apps/anytree/src/anytree/render.py,anytree.render.RenderTree,RenderTreeGraph.to_dotfile
apps/anytree/tests/test_resolver.py,anytreetests.test_resolver,test_glob_relaxed,apps/anytree/src/anytree/resolver.py,anytree.resolver,r.glob
apps/anytree/tests/test_render.py,anytreetests.test_render,test_render_str,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,anytree.Node
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_zigzaggroup,apps/anytree/src/anytree/iterators/zigzaggroupiter.py,anytreeiterators.zigzaggroupiter.ZigZagGroupIter,ZigZagGroupIter
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_postorder,apps/anytree/src/anytree/iterators/postorderiter.py,anytreeiterators.postorderiter.PostOrderIter,PostOrderIter
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_postorder,apps/anytree/tests/helper.py,anytreetests.helper,eq_
apps/anytree/tests/test_resolver.py,anytreetests.test_resolver,test_glob_relaxed,apps/anytree/src/anytree/resolver.py,anytree.resolver,r.glob
apps/anytree/tests/test_render.py,anytreetests.test_render,test_render_str,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,anytree.Node
apps/anytree/tests/test_dotexport.py,anytreetests.test_dotexport,test_tree1,apps/anytree/src/anytree/render.py,anytree.render.RenderTree,RenderTreeGraph
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_zigzaggroup,apps/anytree/tests/helper.py,anytreetests.helper,eq_
apps/anytree/tests/test_cachedsearch.py,anytreetests.test_cachedsearch,test_findall,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_dotexport.py,anytreetests.test_dotexport,test_tree1,++imported++,test2ref,assert_refdata
apps/anytree/tests/test_resolver.py,anytreetests.test_resolver,test_glob_relaxed,apps/anytree/src/anytree/resolver.py,anytree.resolver,r.glob
apps/anytree/tests/test_render.py,anytreetests.test_render,test_render_str,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,anytree.Node
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_postorder,poplib,poplib,list
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_zigzaggroup,tokenize,tokenize,next
apps/anytree/tests/test_resolver.py,anytreetests.test_resolver,test_glob_relaxed,apps/anytree/src/anytree/resolver.py,anytree.resolver,r.glob
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_zigzaggroup,apps/anytree/tests/helper.py,anytreetests.helper,eq_
apps/anytree/tests/test_cachedsearch.py,anytreetests.test_cachedsearch,test_findall,apps/anytree/src/anytree/node/node.py,anytreenode.node.Node,Node
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_postorder,apps/anytree/src/anytree/iterators/postorderiter.py,anytreeiterators.postorderiter.PostOrderIter,PostOrderIter
apps/anytree/tests/test_resolver.py,anytreetests.test_resolver,test_glob_relaxed,apps/anytree/src/anytree/resolver.py,anytree.resolver,r.glob
apps/anytree/tests/test_render.py,anytreetests.test_render,test_render_str,apps/anytree/src/anytree/render.py,anytree.render.RenderTree,anytree.RenderTree
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_zigzaggroup,tokenize,tokenize,next
apps/anytree/tests/test_iterators.py,anytreetests.test_iterators,test_postorder,apps/anytree/src/anytree/iterators/postorderiter.py,anytreeiterators.postorderiter.PostOrderIter,PostOrderIter
